,key,Bulk 1,Bulk 2,Bulk 3,Bulk 4,Bulk 5,Bulk 6,Bulk 7,Bulk 8,Bulk 9,Bulk 10,Bulk 11,Bulk 12,Bulk 13,Bulk 14,Bulk 15
1428,1482,,,,2019-06-25 21:17:00,,,,,,,,2019-06-25 20:57:19,,2019-06-25 20:57:19,2019-06-25 20:57:19
1429,1483,,,2019-06-25 22:28:19,2019-06-25 22:17:11,,,,,,,,2019-06-25 21:55:30,,2019-06-25 21:55:30,2019-06-25 21:55:30
1430,1484,,,2019-06-25 22:52:52,2019-06-25 22:52:52,,,,,,,,2019-06-25 22:46:44,,2019-06-25 22:46:44,2019-06-25 22:46:44
1431,1485,,,,2019-06-25 23:27:02,,,,,,,,,,,
1432,1486,,,2019-06-26 00:04:31,2019-06-26 00:04:31,,,,,,,,,,,
1433,1487,,,,2019-06-26 00:31:53,,,,,,,,,,,
1434,1488,,,,2019-06-26 01:09:24,,,,,,,,2019-06-26 01:02:25,,2019-06-26 01:02:25,2019-06-26 01:02:25
1435,1489,,,,2019-06-26 01:59:01,,,,,,,,2019-06-26 01:49:19,,2019-06-26 01:49:19,2019-06-26 01:49:19
1436,1490,,,2019-06-26 03:11:26,2019-06-26 03:11:26,,,,,,,,2019-06-26 02:49:34,,2019-06-26 02:49:34,2019-06-26 02:49:34
1437,1491,,,,2019-06-26 04:07:46,,,,,,,,2019-06-26 03:56:56,,2019-06-26 03:56:56,2019-06-26 03:56:56
1438,1492,,,,,,,,,,2019-06-26 06:07:34,,2019-06-26 05:25:22,,2019-06-26 05:25:22,2019-06-26 05:25:22
1439,1493,,,,,,,,,,2019-06-26 06:51:49,,2019-06-26 05:56:51,,2019-06-26 05:56:51,2019-06-26 05:56:51
1440,1494,,,2019-06-26 07:18:29,2019-06-26 07:18:29,,,,,,,,,,2019-06-26 07:09:12,
1441,1495,,,,,,,,,,2019-06-26 07:43:51,,,,,
1442,1496,,,,,,,,,,2019-06-26 08:10:57,,,,,
1443,1497,,,2019-06-26 08:33:53,,,,,,,2019-06-26 08:33:53,,,,,
1444,1498,,,2019-06-26 09:19:18,,,,,,,2019-06-26 09:19:18,,,,,
1445,1499,,,,2019-06-26 09:56:40,,,,,,,,2019-06-26 09:49:18,,2019-06-26 09:49:18,2019-06-26 09:49:18
1446,1500,2019-06-26 10:54:23,,,2019-06-26 10:42:04,,,,,,,,2019-06-26 10:26:50,,2019-06-26 10:26:50,2019-06-26 10:26:50
1447,1501,,,,2019-06-26 11:30:45,,,,,,,,2019-06-26 11:35:49,,2019-06-26 11:35:49,2019-06-26 11:35:49
1448,1502,,,2019-06-26 12:23:18,,,2019-06-26 12:11:19,,,,,,2019-06-26 12:02:17,,2019-06-26 12:02:17,2019-06-26 12:02:17
1449,1503,,,,,,,,,,,,2019-06-26 12:41:05,,2019-06-26 12:41:05,2019-06-26 12:41:05
1450,1504,,,,,,,,,,,,2019-06-26 13:17:23,,2019-06-26 13:17:23,2019-06-26 13:17:23
1451,1505,,,,,,2019-06-26 14:17:30,,,,,,,,,
1452,1506,,,2019-06-26 15:32:34,,,2019-06-26 15:32:34,,,,,,,,2019-06-26 15:17:03,
1453,1507,,,,,,2019-06-26 15:58:46,,,,,,,,,
1454,1508,,,,,,2019-06-26 16:41:42,,,,,,,,,
1455,1509,,,,,,2019-06-26 17:06:12,,,,,,,,,
1456,1510,,,2019-06-26 17:56:22,,,2019-06-26 17:44:24,,,,,,2019-06-26 17:37:41,,2019-06-26 17:37:41,2019-06-26 17:37:41
1457,1511,,,,,,2019-06-26 18:47:42,,,,,,2019-06-26 18:41:36,,2019-06-26 18:41:36,2019-06-26 18:41:36
1458,1512,,,2019-06-26 19:30:51,,,2019-06-26 19:30:51,,,,,,2019-06-26 19:23:00,,2019-06-26 19:23:00,2019-06-26 19:23:00
1459,1513,,,2019-06-26 20:22:31,,,2019-06-26 20:10:33,,,,,2019-06-26 22:35:27,2019-06-26 20:05:28,,2019-06-26 20:05:28,2019-06-26 20:05:28
1460,1514,,,2019-06-26 21:05:31,,,,,,,,,,,,
1461,1515,,,,,,,,,,,,2019-06-26 23:01:11,,2019-06-26 23:01:11,2019-06-26 23:01:11
1462,1516,2019-06-26 23:51:04,,,,,,,,,,,2019-06-26 23:44:07,,2019-06-26 23:44:07,2019-06-26 23:44:07
1463,1519,,,,,,,,,,,2019-06-27 02:10:00,2019-06-27 02:14:57,,2019-06-27 02:14:57,2019-06-27 02:14:57
1464,1520,,,2019-06-27 03:11:04,,,,,,,,,,,,
1465,1521,,,2019-06-27 03:47:56,,,,,,,,,,,,
1466,1522,,,2019-06-27 04:07:35,,,,,,,,,,,,
1467,1523,,,2019-06-27 04:45:10,,,,,,,,,,,,
1468,1524,,,2019-06-27 07:10:17,2019-06-27 07:10:17,,,,,,,,2019-06-27 06:47:19,,2019-06-27 06:47:19,2019-06-27 06:47:19
1469,1525,,,,,,,,,,,,2019-06-27 07:29:03,,,
1470,1526,,,,,,,,,,,,2019-06-27 08:01:54,,2019-06-27 08:01:54,
1471,1527,,,,,,,,,,,,2019-06-27 09:00:36,,2019-06-27 09:00:36,
1472,1528,,,,,,,,,,,,,,2019-06-27 09:45:04,
1473,1529,2019-06-27 16:22:25,,,,,,,,,,,2019-06-27 16:26:15,,2019-06-27 16:20:33,2019-06-27 16:26:15
1474,1530,2019-06-27 17:22:15,,,,,2019-06-27 17:26:28,,,,,,2019-06-27 17:22:15,,2019-06-27 17:22:15,2019-06-27 17:22:15
1475,1531,2019-06-27 18:13:42,,2019-06-27 18:13:42,,,,,,,,,2019-06-27 18:13:42,,2019-06-27 18:13:42,2019-06-27 18:13:42
1476,1532,,,,,,,,,,,,2019-06-27 18:43:22,,2019-06-27 18:43:22,2019-06-27 18:43:22
1477,1533,,,,,,,,,,,,2019-06-27 19:26:45,,2019-06-27 19:26:45,2019-06-27 19:26:45
1478,1534,,,,,,,,,,,,,,2019-06-27 20:22:36,
1479,1536,,,2019-06-27 21:52:13,,,,,,,,,2019-06-27 21:47:39,,2019-06-27 21:47:39,2019-06-27 21:47:39
1480,1537,,,,,,,,,,,,2019-06-27 22:29:39,,2019-06-27 22:29:39,2019-06-27 22:29:39
1481,1538,,,2019-06-27 23:10:44,,,,,,,,,,,2019-06-27 23:02:37,
1482,1539,,,2019-06-27 23:44:23,,,,,,,,,,,2019-06-27 23:38:21,
1483,1540,,,,,,,,,,,,2019-06-28 00:05:52,,2019-06-28 00:05:52,2019-06-28 00:05:52
1484,1541,,,,2019-06-28 01:00:53,,,,,,,,,,,
1485,1542,,,,,,,,,,,,2019-06-28 01:03:50,2019-06-28 01:03:50,,2019-06-28 01:03:50
1486,1543,,,,2019-06-28 01:41:29,,,,,,,,,,,
1487,1544,,,,2019-06-28 02:07:24,,,,,,,,2019-06-28 02:22:57,,2019-06-28 02:22:57,2019-06-28 02:22:57
1488,1545,,,,2019-06-28 03:14:28,,,,,,,,,,2019-06-28 03:07:23,
1489,1546,,,,2019-06-28 03:38:10,,,,,,,,,,,
1490,1547,,,,2019-06-28 04:23:40,,,,,,,,,,,
1491,1548,,,,2019-06-28 04:52:02,,,,,,,,,,,
1492,1549,,,,2019-06-28 05:33:18,,,,,,,,,,2019-06-28 05:17:08,
1493,1550,,,,2019-06-28 06:17:38,,,,,,,,2019-06-28 06:07:56,,2019-06-28 05:55:07,2019-06-28 06:07:56
1494,1551,,,,2019-06-28 07:03:05,,,,,,,,2019-06-28 06:51:39,,2019-06-28 06:51:39,2019-06-28 06:51:39
1495,1552,,,,2019-06-28 07:50:45,,,,,,2019-06-28 07:50:45,,2019-06-28 07:41:45,,2019-06-28 07:41:45,2019-06-28 07:41:45
1496,1553,,,,2019-06-28 08:23:36,,,,,,,,2019-06-28 08:17:12,,2019-06-28 08:17:12,
1497,1554,,,,2019-06-28 08:49:37,,,,,,,,2019-06-28 08:40:33,,2019-06-28 08:40:33,2019-06-28 08:40:33
1498,1555,2019-06-28 09:26:12,,,2019-06-28 09:32:56,,,,,,,,2019-06-28 09:20:47,,2019-06-28 09:20:47,2019-06-28 09:20:47
1499,1556,,,,2019-06-28 10:07:52,,,,,,,,2019-06-28 09:58:39,,2019-06-28 09:58:39,2019-06-28 09:58:39
1500,1557,,,,2019-06-28 10:46:12,,,,,,,,2019-06-28 10:40:02,,2019-06-28 10:40:02,2019-06-28 10:40:02
1501,1558,,,,2019-06-28 11:35:11,,,,,,2019-06-28 11:35:11,,2019-06-28 11:19:37,,2019-06-28 11:19:37,2019-06-28 11:19:37
1502,1559,,,2019-06-28 13:13:24,,,,,,,2019-06-28 13:00:27,,2019-06-28 12:37:29,,2019-06-28 12:37:29,2019-06-28 12:37:29
1503,1560,,,,2019-06-28 13:39:19,,,,,,,,2019-06-28 13:30:29,,2019-06-28 13:30:29,2019-06-28 13:30:29
1504,1561,,,,2019-06-28 14:10:09,,,,,,,,2019-06-28 14:10:09,,2019-06-28 14:10:09,2019-06-28 14:10:09
1505,1562,,,,2019-06-28 15:21:33,,,,,,2019-06-28 15:45:48,,2019-06-28 15:10:19,,2019-06-28 15:10:19,2019-06-28 15:10:19
1506,1563,,,,2019-06-28 16:43:53,,,,,,,,2019-06-28 16:23:42,,2019-06-28 16:23:42,
1507,1564,,,,,,,,,,,,2019-06-28 17:16:54,,2019-06-28 17:16:54,
1508,1565,,,,,,,,,,,,2019-06-28 18:07:16,,2019-06-28 18:07:16,
1509,1567,,,,,,2019-06-28 20:30:13,,,,,,,,2019-06-28 20:21:39,
1510,1568,,,,2019-06-28 21:08:22,,,,,,,,2019-06-28 21:05:08,,2019-06-28 21:05:08,2019-06-28 21:05:08
1511,1569,,,,,,,,,,,,2019-06-28 21:40:50,,2019-06-28 21:40:50,2019-06-28 21:40:50
1512,1570,,,,,,,,,,,,2019-06-28 22:03:57,,2019-06-28 22:03:57,2019-06-28 22:03:57
1513,1571,,,,,,,,,,,,2019-06-28 23:11:51,,2019-06-28 23:11:51,2019-06-28 23:11:51
1514,1572,,,,,,,,,,,,2019-06-29 00:03:41,,2019-06-29 00:03:41,2019-06-29 00:03:41
1515,1573,,,,,,,,,,,,2019-06-29 00:55:27,,2019-06-29 00:55:27,2019-06-29 00:55:27
1516,1574,,,2019-06-29 02:04:05,,,,,,,,,2019-06-29 01:48:45,,2019-06-29 01:48:45,2019-06-29 01:48:45
1517,1575,,,,,,,,,,,,2019-06-29 02:51:54,,2019-06-29 02:51:54,2019-06-29 02:51:54
1518,1576,,,,,,,,,,,,2019-06-29 03:29:45,,2019-06-29 03:29:45,2019-06-29 03:29:45
1519,1577,,,,,,,,,,,,2019-06-29 03:59:27,,2019-06-29 03:59:27,2019-06-29 03:59:27
1520,1578,,,,,,,,,,,,2019-06-29 04:42:40,,2019-06-29 04:42:40,2019-06-29 04:42:40
1521,1579,,,,,,,,,,,,2019-06-29 05:10:36,,2019-06-29 05:10:36,2019-06-29 05:10:36
1522,1580,,,,,,,,,,,,2019-06-29 05:50:13,,2019-06-29 05:50:13,2019-06-29 05:50:13
1523,1581,,,,,,,,,,,,2019-06-29 06:51:59,,2019-06-29 06:51:59,2019-06-29 06:51:59
1524,1582,,,2019-06-29 07:59:16,,,,,,,,,2019-06-29 07:55:35,,2019-06-29 07:55:35,2019-06-29 07:55:35
1525,1583,,,,,,,,,,,,,,2019-06-29 08:38:10,
1526,1584,,,2019-06-29 09:26:50,,,2019-06-29 09:42:07,,,,,,,,2019-06-29 09:21:39,
1527,1585,,,2019-06-29 10:02:57,,,2019-06-29 10:02:57,,,,,,2019-06-29 09:56:18,,2019-06-29 09:56:18,
1528,1586,,,,,,2019-06-29 10:44:23,,,,,2019-06-29 10:44:23,,,2019-06-29 10:39:19,
1529,1587,,,,,,,,,,,,2019-06-29 11:08:35,,2019-06-29 11:05:14,2019-06-29 11:08:35
1530,1588,,,,,,,,,,,,,,2019-06-29 11:44:58,
1531,1589,,,,2019-06-29 12:16:20,,,,,,,,2019-06-29 12:09:08,,2019-06-29 12:09:08,2019-06-29 12:09:08
1532,1590,,,2019-06-29 13:19:30,,,,,,,,,,,2019-06-29 13:01:01,
1533,1591,,,2019-06-29 13:53:09,,,,,,,,,2019-06-29 13:46:19,,2019-06-29 13:46:19,2019-06-29 13:46:19
1534,1592,,,2019-06-29 15:02:57,,,,,,,,,2019-06-29 14:49:40,,2019-06-29 14:49:40,2019-06-29 14:49:40
1535,1593,,,2019-06-29 15:52:17,,,,,,,,,,,,
1536,1594,,,,,,,,,,,,2019-06-29 16:23:13,,2019-06-29 16:23:13,2019-06-29 16:23:13
1537,1595,,,2019-06-29 17:29:45,,,,,,,,,2019-06-29 17:24:41,,2019-06-29 17:24:41,2019-06-29 17:24:41
1538,1596,,,2019-06-29 18:11:38,,,,,,,,,2019-06-29 18:06:06,,2019-06-29 18:06:06,2019-06-29 18:06:06
1539,1597,,,2019-06-29 19:17:34,,,,,,,,,2019-06-29 19:06:37,,2019-06-29 19:06:37,2019-06-29 19:06:37
1540,1598,,,,,,2019-06-29 19:49:07,,,,,,2019-06-29 19:40:30,,2019-06-29 19:40:30,2019-06-29 19:40:30
1541,1599,,,2019-06-29 20:29:00,,,2019-06-29 20:29:00,,,,,,2019-06-29 19:39:20,2019-06-29 19:39:20,2019-06-29 20:24:19,2019-06-29 19:39:20
1542,1600,,,2019-06-29 20:57:10,,,2019-06-29 20:57:10,,,,,,2019-06-29 20:18:01,,2019-06-29 20:18:01,2019-06-29 20:18:01
1543,1601,,,2019-06-29 21:28:48,,,2019-06-29 21:43:36,,,,,,,,,
1544,1602,,,,2019-06-29 22:27:20,,,,,,,,2019-06-29 22:22:57,,2019-06-29 22:22:57,2019-06-29 22:22:57
1545,1603,,,,,,2019-06-29 23:29:27,,,,,,2019-06-29 23:13:19,,2019-06-29 23:05:17,2019-06-29 23:13:19
1546,1604,,,,,,2019-06-30 00:18:07,,,,,,2019-06-30 00:11:51,,2019-06-30 00:11:51,2019-06-30 00:11:51
1547,1605,,,,,,2019-06-30 00:57:58,,,,,,,,2019-06-30 00:51:20,2019-06-30 00:51:20
1548,1606,,,,,,2019-06-30 01:45:44,,,,,,2019-06-30 01:40:13,,2019-06-30 01:37:39,2019-06-30 01:40:13
1549,1607,,,,,,2019-06-30 02:26:59,,,,,,2019-06-30 02:18:13,,2019-06-30 02:18:13,2019-06-30 02:18:13
1550,1608,,,,,,2019-06-30 03:15:39,,,,,,2019-06-30 03:10:08,,2019-06-30 03:10:08,2019-06-30 03:10:08
1551,1609,,,2019-06-30 04:09:40,,,2019-06-30 04:24:10,,,,,,2019-06-30 03:57:37,,2019-06-30 03:57:37,2019-06-30 03:57:37
1552,1610,,,,,,2019-06-30 04:48:17,,,,,,2019-06-30 04:42:34,,2019-06-30 04:39:38,2019-06-30 04:42:34
1553,1611,,,,,,2019-06-30 05:21:03,,,,,,2019-06-30 05:08:34,,2019-06-30 05:08:34,2019-06-30 05:08:34
1554,1612,,,,,,2019-06-30 05:51:04,,,,,,,,2019-06-30 05:44:05,
1555,1613,,,,,,2019-06-30 06:34:45,,,,,,,,2019-06-30 06:28:42,
1556,1614,,,,,,2019-06-30 06:57:15,,,,,,2019-06-30 06:52:26,,2019-06-30 06:52:26,2019-06-30 06:52:26
1557,1615,,,,,,,,,,,,,,2019-06-30 07:25:47,
1558,1616,2019-06-30 09:18:10,,2019-06-30 09:24:15,,,,,,,,,2019-06-30 09:10:09,,2019-06-30 09:10:09,2019-06-30 09:10:09
1559,1617,,,,,,,,,,,,2019-06-30 10:01:59,,2019-06-30 10:01:59,2019-06-30 10:01:59
1560,1618,,,2019-06-30 10:34:40,,,,,,,,,,,,
1561,1619,,,2019-06-30 11:20:36,,,,,,,,,,,,
1562,1620,,,,,,,,,,,,2019-06-30 11:52:59,,2019-06-30 11:52:59,2019-06-30 11:52:59
1563,1621,2019-06-30 12:27:16,,2019-06-30 12:32:12,,,,,,,,,2019-06-30 12:27:16,,2019-06-30 12:27:16,
1564,1622,,,2019-06-30 13:11:39,,,,,,,,,2019-06-30 13:05:28,,2019-06-30 13:05:28,2019-06-30 13:05:28
1565,1624,,,,,,,,,,,,,,2019-06-30 14:31:27,
1566,1625,,,2019-06-30 15:17:57,,,,,,,,,2019-06-30 15:27:56,,,
1567,1626,,,,,,,,,,,,2019-06-30 15:41:38,,2019-06-30 15:41:38,2019-06-30 15:41:38
1568,1627,,,2019-06-30 16:45:18,,,,,,,,,2019-06-30 16:36:23,,2019-06-30 16:36:23,2019-06-30 16:36:23
1569,1628,,,2019-06-30 17:10:30,,,,,,,,,2019-06-30 17:05:32,,2019-06-30 17:05:32,2019-06-30 17:05:32
1570,1629,,,2019-06-30 17:58:49,,,,,,,,,2019-06-30 17:54:38,,2019-06-30 17:54:38,2019-06-30 17:54:38
1571,1630,,,2019-06-30 18:34:14,,,,,,,,,2019-06-30 18:28:04,,2019-06-30 18:28:04,2019-06-30 18:28:04
1572,1631,,,,,,,,,,,,2019-06-30 19:04:42,,2019-06-30 19:04:42,2019-06-30 19:04:42
1573,1632,,,2019-06-30 20:03:42,,,,,,,,,2019-06-30 20:00:42,,2019-06-30 20:00:42,2019-06-30 20:00:42
1574,1633,,,2019-06-30 20:29:15,,,,,,,,,,,,
1575,1634,,,2019-06-30 20:58:26,,,,,,,,,2019-06-30 20:53:38,,2019-06-30 20:53:38,2019-06-30 20:53:38
1576,1635,,,2019-06-30 21:28:38,,,,,,,,,,,2019-06-30 21:24:42,2019-06-30 21:24:42
1577,1636,,,2019-06-30 22:08:02,,,,,,,,,2019-06-30 22:03:55,,2019-06-30 22:03:55,2019-06-30 22:03:55
1578,1637,,,2019-06-30 22:45:34,,,,,,,,,2019-06-30 22:39:58,,2019-06-30 22:39:58,2019-06-30 22:39:58
1579,1638,,,2019-06-30 23:34:34,,,,,,,,,2019-06-30 23:26:19,,2019-06-30 23:22:58,2019-06-30 23:26:19
1580,1639,,,2019-07-01 00:13:01,,,,,,,,,2019-07-01 00:01:58,,2019-07-01 00:01:58,2019-07-01 00:01:58
1581,1640,,,2019-07-01 00:57:12,,,,,,,,,,,2019-07-01 00:45:14,
1582,1641,,,2019-07-01 01:42:25,,,,,,,,,2019-07-01 01:30:31,,2019-07-01 01:30:31,2019-07-01 01:30:31
1583,1642,,,2019-07-01 02:43:07,,,,,,,,,2019-07-01 02:31:38,,2019-07-01 02:31:38,2019-07-01 02:31:38
1584,1643,,,2019-07-01 03:32:15,,,,,,,,,2019-07-01 03:24:40,,2019-07-01 03:24:40,2019-07-01 03:24:40
1585,1644,,,2019-07-01 04:37:46,,,,,,,,,2019-07-01 04:22:14,,2019-07-01 04:22:14,2019-07-01 04:22:14
1586,1645,2019-07-01 05:32:06,,2019-07-01 05:32:06,,,,,,,,,2019-07-01 05:21:19,,2019-07-01 05:21:19,2019-07-01 05:21:19
1587,1646,,,2019-07-01 06:16:58,,,,,,,,,2019-07-01 06:12:30,,2019-07-01 06:12:30,2019-07-01 06:12:30
1588,1647,,,2019-07-01 07:08:06,,,,,,,,,2019-07-01 06:50:07,,2019-07-01 06:50:07,2019-07-01 06:50:07
1589,1648,,,2019-07-01 07:31:51,,,,,,,,,2019-07-01 07:19:03,,2019-07-01 07:19:03,2019-07-01 07:19:03
1590,1649,,,2019-07-01 08:06:52,,,,,,,,,,,,
1591,1650,2019-07-01 08:55:05,,2019-07-01 09:01:44,,,,,,,,,2019-07-01 08:49:24,,2019-07-01 08:49:24,2019-07-01 08:49:24
1592,1651,,,2019-07-01 10:12:51,,,,,,,,,2019-07-01 09:43:41,,2019-07-01 09:43:41,2019-07-01 09:43:41
1593,1652,,,2019-07-01 11:05:39,,,,,,,,,2019-07-01 11:00:21,,2019-07-01 11:00:21,2019-07-01 11:00:21
1594,1653,,,,,,,,,,,,2019-07-01 12:37:39,,2019-07-01 12:37:39,2019-07-01 12:37:39
1595,1654,,,2019-07-01 13:44:10,,,,,,,,,,,2019-07-01 13:27:26,
1596,1655,,,2019-07-01 14:07:45,,,,,,,,,2019-07-01 14:01:50,,2019-07-01 14:01:50,2019-07-01 14:01:50
1597,1657,,,2019-07-01 15:20:13,,,,,,,,,,,,
1598,1658,2019-07-01 15:48:42,,2019-07-01 15:56:36,,,,,,,,,2019-07-01 15:41:19,,2019-07-01 15:41:19,2019-07-01 15:41:19
1599,1659,2019-07-01 16:19:45,,,,,,,,,,,2019-07-01 16:19:45,,2019-07-01 16:19:45,
1600,1660,,,2019-07-01 16:57:54,,,,,,,,,2019-07-01 16:49:13,,2019-07-01 16:49:13,2019-07-01 16:49:13
1601,1661,,,2019-07-01 17:28:50,,,,,,,,,2019-07-01 17:20:50,,2019-07-01 17:20:50,2019-07-01 17:20:50
1602,1662,,,,,,,,,,,,2019-07-01 17:51:26,,2019-07-01 17:51:26,2019-07-01 17:51:26
1603,1663,2019-07-01 18:26:49,,2019-07-01 18:33:22,,,,,,,,,2019-07-01 18:26:49,,2019-07-01 18:26:49,2019-07-01 18:30:07
1604,1664,,,,,,2019-07-01 19:17:54,,,,,2019-07-01 19:17:54,2019-07-01 19:10:20,,2019-07-01 19:10:20,2019-07-01 19:10:20
1605,1665,,,2019-07-01 20:02:57,2019-07-01 20:02:57,,,,,,2019-07-01 20:02:57,,2019-07-01 19:52:57,,2019-07-01 19:52:57,2019-07-01 19:52:57
1606,1666,,,2019-07-01 21:05:58,,2019-07-01 20:44:03,2019-07-01 20:44:03,,,,,,2019-07-01 20:35:39,,2019-07-01 20:35:39,2019-07-01 20:35:39
1607,1667,,,,,2019-07-01 21:19:05,2019-07-01 21:19:05,,,,,,2019-07-01 21:14:09,,2019-07-01 21:14:09,2019-07-01 21:14:09
1608,1668,,,,,2019-07-01 22:19:07,2019-07-01 22:19:07,,,,,,2019-07-01 22:07:56,,2019-07-01 22:07:56,2019-07-01 22:07:56
1609,1669,,,,,2019-07-01 22:57:26,2019-07-01 22:57:26,,,,,,,,2019-07-01 22:51:05,
1610,1670,,,,,2019-07-01 23:42:34,2019-07-01 23:42:34,,,,,,,,2019-07-01 23:34:40,
1611,1671,,,,,,2019-07-02 00:29:05,,,,,,,,2019-07-02 00:24:39,
1612,1672,,,,,2019-07-02 01:31:20,,,,,,,,,2019-07-02 01:06:59,
1613,1673,,,,,,2019-07-02 02:09:11,,,,,,,,2019-07-02 01:57:32,
1614,1674,,,,,2019-07-02 03:00:23,2019-07-02 02:44:48,,,,,,,,2019-07-02 02:40:22,
1615,1675,,,,,2019-07-02 03:18:29,2019-07-02 03:18:29,,,,,,,,2019-07-02 03:13:20,
1616,1676,,,,,2019-07-02 04:11:13,2019-07-02 04:05:19,,,,,,,,2019-07-02 03:47:50,
1617,1677,,,2019-07-02 04:43:03,,,,,,,,,2019-07-02 04:36:35,,2019-07-02 04:36:35,2019-07-02 04:36:35
1618,1678,,,,,,,,,,,,2019-07-02 05:16:05,,2019-07-02 05:16:05,2019-07-02 05:16:05
1619,1679,,,2019-07-02 06:38:45,,,,,,,,,2019-07-02 06:24:28,,2019-07-02 06:24:28,2019-07-02 06:24:28
1620,1680,,,2019-07-02 07:31:57,,,,,,,,,2019-07-02 07:25:28,,2019-07-02 07:25:28,2019-07-02 07:25:28
1621,1681,,,,,,,,,,,,,,2019-07-02 08:10:22,
1622,1682,,,2019-07-02 09:28:48,,,,,,,,,,,2019-07-02 09:21:46,
1623,1683,,,2019-07-02 10:44:55,,,,,,,,,,,2019-07-02 10:36:16,
1624,1684,,,2019-07-02 11:31:50,,,,,,,,,,,2019-07-02 11:26:33,
1625,1685,,,,,,,,,,,,,,2019-07-02 12:22:22,
1626,1686,,,,,,,,,,,,,,2019-07-02 12:56:50,
1627,1687,,,2019-07-02 14:21:28,,,,,,,,,2019-07-02 14:09:18,,2019-07-02 14:09:18,2019-07-02 14:09:18
1628,1688,,,,,,,,,,,,2019-07-02 15:03:03,,2019-07-02 15:03:03,
1629,1689,,,,,,2019-07-02 15:45:57,,,,,,2019-07-02 15:33:13,2019-07-02 18:49:35,2019-07-02 15:33:13,2019-07-02 15:33:13
1630,1690,,,2019-07-02 16:49:08,,,,,,,,,2019-07-02 16:37:43,,2019-07-02 16:37:43,2019-07-02 16:37:43
1631,1691,,,,,,2019-07-02 17:14:49,,,,,,2019-07-02 17:05:36,,2019-07-02 17:05:36,2019-07-02 17:05:36
1632,1692,,,,,,2019-07-02 17:58:15,,,,,2019-07-02 17:58:15,2019-07-02 17:55:10,,2019-07-02 17:55:10,2019-07-02 17:55:10
1633,1693,,,,,,2019-07-02 18:37:09,,,,,2019-07-02 18:37:09,2019-07-02 18:29:51,,2019-07-02 18:29:51,2019-07-02 18:29:51
1634,1694,,,,,,,,,,,,2019-07-02 19:05:46,,2019-07-02 19:05:46,2019-07-02 19:05:46
1635,1695,,,2019-07-02 19:39:03,,,,,,,,,2019-07-02 19:32:50,,2019-07-02 19:32:50,2019-07-02 19:32:50
1636,1696,2019-07-02 20:11:07,,2019-07-02 20:22:12,,,,,,,,,2019-07-02 20:11:07,,2019-07-02 20:11:07,2019-07-02 20:11:07
1637,1697,,,,,,,,,,,,2019-07-02 20:42:59,,2019-07-02 20:42:59,2019-07-02 20:42:59
1638,1698,,,,,,,,,,,,2019-07-02 21:17:22,,2019-07-02 21:17:22,2019-07-02 21:17:22
1639,1699,,,,,,,,,,,,2019-07-02 22:03:55,,2019-07-02 22:03:55,2019-07-02 22:03:55
1640,1700,2019-07-02 22:31:41,,,,,,,,,,,2019-07-02 22:31:41,,2019-07-02 22:31:41,
1641,1701,2019-07-02 23:01:01,,,,,2019-07-02 23:20:28,,,,,,2019-07-02 23:01:01,,2019-07-02 23:01:01,2019-07-02 23:01:01
1642,1702,,,,,,2019-07-03 00:12:47,,,,,,,,2019-07-02 23:54:14,
1643,1703,,,,2019-07-03 00:47:46,,,,,,,,2019-07-03 00:41:11,,2019-07-03 00:41:11,2019-07-03 00:41:11
1644,1704,,,,2019-07-03 01:43:50,,,,,,,,2019-07-03 01:38:50,,2019-07-03 01:38:50,2019-07-03 01:38:50
1645,1705,,,,2019-07-03 02:07:23,,,,,,,,2019-07-03 02:03:58,,2019-07-03 02:03:58,2019-07-03 02:03:58
1646,1706,,,,2019-07-03 02:50:08,,,,,,,,2019-07-03 02:44:02,,2019-07-03 02:44:02,2019-07-03 02:44:02
1647,1707,,,,2019-07-03 03:39:53,,,,,,,,2019-07-03 03:34:52,,2019-07-03 03:34:52,2019-07-03 03:34:52
1648,1708,2019-07-03 04:32:06,,,,,,,,,,,2019-07-03 04:32:06,,2019-07-03 04:32:06,2019-07-03 04:32:06
1649,1709,,,,2019-07-03 05:14:48,,,,,,,,2019-07-03 05:09:14,,2019-07-03 05:09:14,2019-07-03 05:09:14
1650,1710,,,,,,,,,,2019-07-03 05:57:08,,2019-07-03 05:51:31,,2019-07-03 05:51:31,2019-07-03 05:51:31
1651,1711,2019-07-03 06:50:55,,,,,,,,,2019-07-03 06:54:20,,2019-07-03 06:42:35,,2019-07-03 06:42:35,2019-07-03 06:42:35
1652,1712,,,,2019-07-03 07:25:27,,,,,,,,,,2019-07-03 07:17:40,
1653,1713,,,,,,,,,,2019-07-03 07:54:28,,,,,
1654,1714,,,,,,,,,,2019-07-03 08:24:48,,,,2019-07-03 08:18:53,
1655,1715,,,,,,,,,,2019-07-03 08:55:03,,,,,
1656,1716,,,2019-07-03 09:37:10,,,,,,,,,2019-07-03 09:28:27,,2019-07-03 09:28:27,2019-07-03 09:28:27
1657,1717,,,,,,,,,,2019-07-03 10:31:05,,2019-07-03 10:12:18,,2019-07-03 10:12:18,2019-07-03 10:12:18
1658,1718,,,,,,,,,,2019-07-03 11:21:16,,,,,
1659,1719,2019-07-03 11:46:46,,,,,,,,,2019-07-03 11:56:07,,2019-07-03 11:46:46,,2019-07-03 11:46:46,
