,key,Начало нагрева дугой,Конец нагрева дугой,Активная мощность,Реактивная мощность
8088,1755,2019-07-04 18:54:57,2019-07-04 18:56:47,0.3629738986,0.3072680235
8089,1755,2019-07-04 19:00:45,2019-07-04 19:05:59,1.1472041607,1.02295506
8090,1755,2019-07-04 19:10:24,2019-07-04 19:17:09,1.4933736324000002,1.1905120611
8091,1755,2019-07-04 19:22:15,2019-07-04 19:25:22,0.7131898403,0.5519099236
8092,1755,2019-07-04 19:44:39,2019-07-04 19:47:16,0.6812858582,0.4936778545
8093,1755,2019-07-04 19:49:23,2019-07-04 19:52:31,0.8169660568000001,0.5831987858
8094,1756,2019-07-04 20:21:39,2019-07-04 20:23:46,0.3929265326,0.3382977246999999
8095,1756,2019-07-04 20:25:11,2019-07-04 20:27:22,0.405815661,0.3599735796
8096,1756,2019-07-04 20:35:49,2019-07-04 20:39:18,0.7859076858,0.6932396889
8097,1756,2019-07-04 20:46:18,2019-07-04 20:49:27,0.7179070711,0.5696578026
8098,1756,2019-07-04 20:51:48,2019-07-04 20:55:02,0.8322939873,0.6130642891
8099,1756,2019-07-04 20:56:55,2019-07-04 20:58:00,0.2510182857999999,0.1913526058
8100,1757,2019-07-04 21:39:35,2019-07-04 21:41:44,0.3866638807999999,0.3322870135
8101,1757,2019-07-04 21:42:45,2019-07-04 21:44:34,0.330250591,0.281766355
8102,1757,2019-07-04 21:49:37,2019-07-04 21:54:54,1.1536673903,0.9398562312
8103,1757,2019-07-04 22:01:00,2019-07-04 22:02:05,0.2312846184,0.1746844053
8104,1757,2019-07-04 22:05:51,2019-07-04 22:08:56,0.789978981,0.5494055748
8105,1757,2019-07-04 22:11:54,2019-07-04 22:12:56,0.2630627155,0.1763334274
8106,1758,2019-07-04 22:39:37,2019-07-04 22:41:43,0.4059342788,0.3543696105
8107,1758,2019-07-04 22:44:13,2019-07-04 22:46:52,0.5599526763,0.4589855671
8108,1758,2019-07-04 22:49:29,2019-07-04 22:51:52,0.5907835364,0.4479556084
8109,1758,2019-07-04 22:52:43,2019-07-04 23:00:56,2.0125390291,1.5694380999000002
8110,1758,2019-07-04 23:04:03,2019-07-04 23:06:11,0.5256409645000001,0.4290881157
8111,1758,2019-07-04 23:16:39,2019-07-04 23:18:45,0.5079979897,0.4459068775
8112,1759,2019-07-04 23:26:19,2019-07-04 23:29:23,0.5955544357,0.5235067606
8113,1759,2019-07-04 23:33:46,2019-07-04 23:36:01,0.4469276667,0.3858360648
8114,1759,2019-07-04 23:38:32,2019-07-04 23:41:29,0.7250663042000001,0.5903120041
8115,1759,2019-07-04 23:43:49,2019-07-04 23:46:06,0.5839488506,0.4159032106
8116,1759,2019-07-05 00:06:36,2019-07-05 00:11:04,1.2065024376,0.7429305315000001
8117,1759,2019-07-05 00:17:21,2019-07-05 00:19:20,0.553712368,0.3331577778
8118,1760,2019-07-05 00:57:41,2019-07-05 00:59:52,0.3590081965999999,0.4702802896
8119,1760,2019-07-05 01:04:38,2019-07-05 01:07:57,0.6861791909,0.5886023343
8120,1760,2019-07-05 01:15:44,2019-07-05 01:19:14,0.9303153753,0.635828495
8121,1760,2019-07-05 02:01:20,2019-07-05 02:02:22,0.1936179984,0.1615541318
8122,1760,2019-07-05 02:05:09,2019-07-05 02:08:45,0.9427844137,0.6289699078000001
8123,1760,2019-07-05 02:20:56,2019-07-05 02:23:08,0.5778118372,0.3930956125
8124,1761,2019-07-05 01:41:03,2019-07-05 01:43:01,0.3920617109,0.3165411055
8125,1761,2019-07-05 01:46:03,2019-07-05 01:49:56,0.9343283772,0.67975384
8126,1761,2019-07-05 01:54:02,2019-07-05 01:57:57,1.024269104,0.6958580017
8127,1761,2019-07-05 02:30:34,2019-07-05 02:35:32,1.2846064383,0.9226745963
8128,1761,2019-07-05 02:39:21,2019-07-05 02:41:48,0.6376292706000001,0.4575036168
8129,1761,2019-07-05 02:46:37,2019-07-05 02:48:02,0.3679156303,0.2659664154
8130,1762,2019-07-05 02:56:59,2019-07-05 02:58:37,0.3258262247,0.2588825822
8131,1762,2019-07-05 03:05:37,2019-07-05 03:09:47,1.039980948,0.8402603567
8132,1762,2019-07-05 03:12:36,2019-07-05 03:13:51,0.3236318827,0.2097784281
8133,1763,2019-07-05 03:25:59,2019-07-05 03:27:33,0.3114565489,0.2244942337
8134,1763,2019-07-05 03:30:49,2019-07-05 03:34:10,0.8092413545,0.6174152941
8135,1763,2019-07-05 03:36:46,2019-07-05 03:39:00,0.5807648897,0.3852135539
8136,1764,2019-07-05 04:10:14,2019-07-05 04:13:19,0.7397924381000001,0.526504159
8137,1764,2019-07-05 04:19:12,2019-07-05 04:24:16,1.328465879,0.8874257803
8138,1764,2019-07-05 04:33:59,2019-07-05 04:35:11,0.2859680653,0.1879080534
8139,1765,2019-07-05 04:47:03,2019-07-05 04:50:08,0.7628035775,0.5874965786999999
8140,1765,2019-07-05 04:53:24,2019-07-05 04:57:00,0.9387186766,0.6249887943
8141,1765,2019-07-05 04:58:30,2019-07-05 05:03:36,1.3355947733,0.87786448
8142,1765,2019-07-05 05:07:00,2019-07-05 05:08:50,0.4707193375,0.3088200092
8143,1766,2019-07-05 05:14:35,2019-07-05 05:15:39,0.2033095234,0.1582470983
8144,1767,2019-07-05 06:07:07,2019-07-05 06:11:49,1.267226174,0.8357107043
8145,1767,2019-07-05 06:14:19,2019-07-05 06:18:19,1.1292686462,0.64685601
8146,1767,2019-07-05 06:19:38,2019-07-05 06:23:56,1.1955070496,0.6927639245999999
8147,1768,2019-07-05 06:33:52,2019-07-05 06:35:13,0.2515286744,0.2229474782999999
8148,1768,2019-07-05 06:43:52,2019-07-05 06:47:05,0.736002624,0.7017032504
8149,1769,2019-07-05 06:56:24,2019-07-05 06:58:40,0.4417809524,0.3768830596999999
8150,1769,2019-07-05 07:06:02,2019-07-05 07:08:43,0.5306205451,0.4595015645
8151,1769,2019-07-05 07:13:21,2019-07-05 07:16:38,0.8348096012999999,0.6181572676
8152,1769,2019-07-05 07:17:39,2019-07-05 07:19:50,0.5544909239,0.3937718867999999
8153,1770,2019-07-05 07:27:27,2019-07-05 07:30:23,0.6025374991,0.426835984
8154,1770,2019-07-05 07:40:39,2019-07-05 07:45:47,1.1785972714,0.8790058493999999
8155,1770,2019-07-05 07:49:53,2019-07-05 07:51:18,0.3459625243999999,0.2271777391
8156,1771,2019-07-05 08:11:42,2019-07-05 08:13:39,0.3926412440999999,0.2821599245
8157,1771,2019-07-05 08:18:54,2019-07-05 08:21:07,0.4548108876,0.3359894753
8158,1771,2019-07-05 08:22:58,2019-07-05 08:29:32,1.6089988947,1.2260836363
8159,1771,2019-07-05 08:32:37,2019-07-05 08:34:51,0.5855929852,0.3852461575999999
8160,1772,2019-07-05 08:46:20,2019-07-05 08:48:31,0.4318330403,0.3297674656
8161,1772,2019-07-05 08:53:10,2019-07-05 08:57:57,1.0514040291,0.7853519619
8162,1772,2019-07-05 08:59:39,2019-07-05 09:02:23,0.6413495540999999,0.4688608646
8163,1772,2019-07-05 09:04:11,2019-07-05 09:05:47,0.3685147761999999,0.2751444578
8164,1773,2019-07-05 09:29:20,2019-07-05 09:30:21,0.1938705194,0.1500847936
8165,1773,2019-07-05 09:32:06,2019-07-05 09:33:04,0.1819676161,0.136673674
8166,1774,2019-07-05 09:58:32,2019-07-05 10:00:39,0.4082818672,0.283823818
8167,1774,2019-07-05 10:18:04,2019-07-05 10:19:07,0.2168087363,0.1507361531
8168,1774,2019-07-05 10:24:01,2019-07-05 10:24:56,0.186527133,0.1311875582
8169,1775,2019-07-05 10:40:18,2019-07-05 10:41:38,0.252906695,0.1859555095
8170,1775,2019-07-05 10:51:17,2019-07-05 10:56:06,0.9943626821,0.8366228640000001
8171,1775,2019-07-05 10:57:03,2019-07-05 10:58:13,0.2658606768,0.1949597596999999
8172,1775,2019-07-05 11:01:40,2019-07-05 11:02:51,0.3036806582999999,0.2079465389
8173,1776,2019-07-05 11:17:47,2019-07-05 11:19:18,0.3017815859,0.2267125546999999
8174,1776,2019-07-05 11:21:41,2019-07-05 11:28:55,1.6285439730000002,1.3034487069
8175,1776,2019-07-05 11:32:46,2019-07-05 11:36:01,0.8646802901999999,0.5641835928
8176,1776,2019-07-05 11:39:02,2019-07-05 11:44:18,1.3358719349,0.8674325943000001
8177,1777,2019-07-05 11:52:18,2019-07-05 11:54:33,0.4521395111999999,0.3204570115
8178,1777,2019-07-05 11:58:45,2019-07-05 12:03:39,1.124982357,0.7923088968
8179,1777,2019-07-05 12:06:43,2019-07-05 12:09:20,0.5895369053,0.412291646
8180,1777,2019-07-05 12:12:31,2019-07-05 12:14:02,0.3572206497,0.2473818064
8181,1777,2019-07-05 12:17:35,2019-07-05 12:18:27,0.1981737614,0.1405858994
8182,1778,2019-07-05 12:32:05,2019-07-05 12:39:38,1.7222194181,1.474481225
8183,1778,2019-07-05 12:40:22,2019-07-05 12:42:10,0.4557678699,0.3275824785
8184,1778,2019-07-05 12:44:09,2019-07-05 12:47:02,0.7411096095999999,0.5207530260000001
8185,1779,2019-07-05 12:55:10,2019-07-05 12:56:43,0.2690540036,0.229967609
8186,1779,2019-07-05 13:00:29,2019-07-05 13:04:28,0.7763429581999999,0.6467334777
8187,1779,2019-07-05 13:19:08,2019-07-05 13:20:44,0.2845543623,0.2724722624
8188,1779,2019-07-05 13:21:23,2019-07-05 13:22:57,0.3118005991,0.3602970839
8189,1779,2019-07-05 13:24:52,2019-07-05 13:26:50,0.4519251585,0.3390178679999999
8190,1780,2019-07-05 13:54:58,2019-07-05 13:57:12,0.4258378946,0.3504455388
8191,1780,2019-07-05 14:01:16,2019-07-05 14:08:38,1.6133200228,1.3564907312
8192,1780,2019-07-05 14:09:47,2019-07-05 14:12:07,0.5324425697,0.4139817953
8193,1780,2019-07-05 14:17:08,2019-07-05 14:20:17,0.7237529755,0.5813875197999999
8194,1780,2019-07-05 14:22:02,2019-07-05 14:23:40,0.4013757706,0.3049936295
8195,1781,2019-07-05 14:30:38,2019-07-05 14:32:54,0.4442565009,0.3882446289
8196,1781,2019-07-05 14:34:19,2019-07-05 14:41:43,1.6369909941999998,1.3900923729
8197,1781,2019-07-05 14:42:57,2019-07-05 14:44:29,0.3899548054,0.2960258722
8198,1781,2019-07-05 14:46:38,2019-07-05 14:49:47,0.7725958824,0.5763931274
8199,1781,2019-07-05 14:52:21,2019-07-05 14:53:48,0.373842001,0.2763776779
8200,1782,2019-07-05 15:09:47,2019-07-05 15:14:35,0.8899462195000001,0.8025817870999999
8201,1782,2019-07-05 15:18:30,2019-07-05 15:20:09,0.3225455284,0.245401144
8202,1782,2019-07-05 15:26:47,2019-07-05 15:28:17,0.299015522,0.2061122655999999
8203,1782,2019-07-05 15:29:39,2019-07-05 15:30:51,0.2637444735,0.2192499638
8204,1783,2019-07-05 15:38:03,2019-07-05 15:40:02,0.3952467578999999,0.3423162103
8205,1783,2019-07-05 15:42:45,2019-07-05 15:45:10,0.4771749675,0.4101525843
8206,1783,2019-07-05 15:48:28,2019-07-05 15:51:18,0.6557494402,0.5040674806000001
8207,1783,2019-07-05 15:52:57,2019-07-05 15:54:12,0.2889312505999999,0.2252177
8208,1784,2019-07-05 16:13:55,2019-07-05 16:16:16,0.4830318911,0.3877354264
8209,1784,2019-07-05 16:18:42,2019-07-05 16:22:30,0.5643242002000001,0.4431986511
8210,1784,2019-07-05 16:29:13,2019-07-05 16:30:40,0.2816492319,0.2270298003999999
8211,1785,2019-07-05 16:42:56,2019-07-05 16:46:31,0.7529162505,0.6041653156
8212,1785,2019-07-05 16:51:48,2019-07-05 16:54:10,0.3452363014,0.2901926637
8213,1786,2019-07-05 17:19:39,2019-07-05 17:21:33,0.3960064208,0.3134798407999999
8214,1786,2019-07-05 17:27:19,2019-07-05 17:32:27,1.2002961934,0.966124177
8215,1786,2019-07-05 17:38:15,2019-07-05 17:39:32,0.2927701473,0.2489001751
8216,1786,2019-07-05 17:46:04,2019-07-05 17:48:07,0.4791923761,0.3868314028
8217,1787,2019-07-05 19:28:33,2019-07-05 19:31:52,0.6970472037000001,0.5599363446
8218,1787,2019-07-05 19:34:50,2019-07-05 19:37:32,0.5526145101,0.5062815547
8219,1787,2019-07-05 19:47:34,2019-07-05 19:51:54,0.973855257,0.8402482270999999
8220,1787,2019-07-05 20:04:07,2019-07-05 20:04:27,0.0680680275,0.0610140562
8221,1787,2019-07-05 20:07:37,2019-07-05 20:08:42,0.2453966141,0.2237504721
8222,1788,2019-07-05 21:17:09,2019-07-05 21:20:26,0.6664127106000001,0.5700793265999999
8223,1788,2019-07-05 21:24:34,2019-07-05 21:33:57,1.9252637029,1.7684793472
8224,1788,2019-07-05 21:41:08,2019-07-05 21:45:01,0.8765933514,0.7660789490000001
8225,1788,2019-07-05 21:47:34,2019-07-05 21:52:56,1.4205822945,1.0450549126000002
8226,1788,2019-07-05 21:59:22,2019-07-05 22:00:24,0.2702240944,0.1942629814
8227,1788,2019-07-05 22:01:46,2019-07-05 22:03:00,0.3280501366,0.2304606437999999
8228,1789,2019-07-05 22:14:46,2019-07-05 22:16:10,0.2802063512,0.2321544141
8229,1789,2019-07-05 22:18:41,2019-07-05 22:22:45,0.847094059,0.7112214118000001
8230,1789,2019-07-05 22:25:18,2019-07-05 22:27:51,0.5607341528,0.5272144079
8231,1789,2019-07-05 22:31:39,2019-07-05 22:33:36,0.4357224703,0.4216747284
8232,1790,2019-07-05 22:44:36,2019-07-05 22:46:43,0.4402999596999999,0.3392966092
8233,1790,2019-07-05 22:51:20,2019-07-05 22:53:52,0.4824952482999999,0.3446690738
8234,1790,2019-07-05 22:57:42,2019-07-05 22:59:01,0.2832477689,0.1922249198
8235,1791,2019-07-05 23:13:06,2019-07-05 23:15:17,0.4561221725,0.3529265523
8236,1791,2019-07-05 23:26:13,2019-07-05 23:28:25,0.5203794539,0.4213055371999999
8237,1791,2019-07-05 23:37:45,2019-07-05 23:38:52,0.2597825527,0.2154974341
8238,1791,2019-07-05 23:40:08,2019-07-05 23:42:08,0.479143858,0.373668015
8239,1792,2019-07-06 00:02:00,2019-07-06 00:04:13,0.4587226336,0.3685811758
8240,1792,2019-07-06 00:11:48,2019-07-06 00:13:46,0.457444191,0.3650112152
8241,1793,2019-07-06 00:41:08,2019-07-06 00:43:12,0.4231693786,0.3384078740999999
8242,1793,2019-07-06 00:52:42,2019-07-06 00:55:03,0.5577759445,0.4413633049
8243,1793,2019-07-06 01:03:02,2019-07-06 01:04:10,0.2702664733,0.2155553699
8244,1794,2019-07-06 02:22:35,2019-07-06 02:25:35,0.5960063447999999,0.5200016499
8245,1794,2019-07-06 02:28:20,2019-07-06 02:33:18,1.2617163062,1.0410615802
8246,1794,2019-07-06 02:35:43,2019-07-06 02:40:04,1.1403193474,0.9132016897
8247,1794,2019-07-06 02:48:43,2019-07-06 02:50:44,0.4874062538,0.4843389988
8248,1795,2019-07-06 03:01:58,2019-07-06 03:04:08,0.4464919046,0.3632103204999999
8249,1795,2019-07-06 03:07:50,2019-07-06 03:11:00,0.8020577133,0.6132513285
8250,1795,2019-07-06 03:14:42,2019-07-06 03:17:00,0.610661149,0.4486194253
8251,1795,2019-07-06 03:33:14,2019-07-06 03:35:23,0.5750807524,0.4183852673
8252,1796,2019-07-06 03:40:29,2019-07-06 03:42:14,0.3547436444,0.2736197412
8253,1796,2019-07-06 03:48:45,2019-07-06 03:52:45,1.0210485756,0.8326450884000001
8254,1796,2019-07-06 03:54:43,2019-07-06 03:57:31,0.7626605034,0.5305082797999999
8255,1796,2019-07-06 04:08:13,2019-07-06 04:09:13,0.267064333,0.1860470772
8256,1797,2019-07-06 04:24:21,2019-07-06 04:26:29,0.4270527924,0.3842977285
8257,1797,2019-07-06 04:30:06,2019-07-06 04:32:45,0.5843833685000001,0.5319569111
8258,1797,2019-07-06 04:36:15,2019-07-06 04:41:25,1.3555413485,1.0710842013
8259,1798,2019-07-06 05:02:29,2019-07-06 05:05:31,0.6224456208,0.5193736553
8260,1798,2019-07-06 05:10:49,2019-07-06 05:13:36,0.5912526846,0.490978241
8261,1798,2019-07-06 05:18:22,2019-07-06 05:19:23,0.2274546623,0.1990320682999999
8262,1799,2019-07-06 05:44:51,2019-07-06 05:46:49,0.3861603409,0.346421957
8263,1799,2019-07-06 05:51:43,2019-07-06 05:54:10,0.550622046,0.4730285406
8264,1799,2019-07-06 05:57:06,2019-07-06 05:59:04,0.4481889606,0.4047822356
8265,1799,2019-07-06 06:09:34,2019-07-06 06:12:57,0.8893352747,0.6943149567
8266,1800,2019-07-06 06:25:13,2019-07-06 06:27:36,0.4812697354,0.3733354211
8267,1800,2019-07-06 06:30:56,2019-07-06 06:35:30,1.2100867331,0.8622148633
8268,1800,2019-07-06 06:39:10,2019-07-06 06:41:00,0.4603099823,0.321799159
8269,1800,2019-07-06 06:42:10,2019-07-06 06:43:56,0.4747467040999999,0.3255650996999999
8270,1800,2019-07-06 06:53:36,2019-07-06 06:55:00,0.375181675,0.2631833553
8271,1801,2019-07-06 07:12:55,2019-07-06 07:17:36,1.0763531161,0.9238108993
8272,1801,2019-07-06 07:23:00,2019-07-06 07:28:14,1.4081712961,1.0499992967
8273,1802,2019-07-06 08:03:12,2019-07-06 08:04:56,0.3294690878,0.3234402537
8274,1802,2019-07-06 08:16:29,2019-07-06 08:20:27,0.7727497518,0.7175773381999999
8275,1802,2019-07-06 08:31:18,2019-07-06 08:33:21,0.3777168989,0.5608634949
8276,1802,2019-07-06 08:34:01,2019-07-06 08:36:15,0.4678869247,0.6614967585
8277,1802,2019-07-06 08:37:46,2019-07-06 08:40:59,0.7031853199,0.9231996536
8278,1802,2019-07-06 08:41:57,2019-07-06 08:44:00,0.4545710086999999,0.5706994534000001
8279,1803,2019-07-06 09:07:09,2019-07-06 09:09:39,0.5151389829,0.4050608872999999
8280,1803,2019-07-06 09:15:39,2019-07-06 09:20:43,1.1546818018,1.012850374
8281,1803,2019-07-06 09:30:00,2019-07-06 09:33:23,0.8073686361,0.6310001612
8282,1803,2019-07-06 09:38:53,2019-07-06 09:39:45,0.2053484917,0.1615440845
8283,1803,2019-07-06 09:50:31,2019-07-06 09:51:53,0.324432373,0.2578845024
8284,1803,2019-07-06 09:52:34,2019-07-06 09:53:57,0.3265590668,0.2592525482
8285,1803,2019-07-06 09:55:27,2019-07-06 09:57:00,0.3662488460999999,0.291903019
8286,1804,2019-07-06 10:17:03,2019-07-06 10:20:04,0.636477197,0.4824315906
8287,1804,2019-07-06 10:25:48,2019-07-06 10:26:44,0.1947286725,0.1442309022
8288,1804,2019-07-06 10:29:55,2019-07-06 10:31:18,0.292213738,0.2200112939
8289,1804,2019-07-06 10:41:10,2019-07-06 10:42:19,0.244369626,0.1870061159
8290,1804,2019-07-06 10:44:31,2019-07-06 10:47:33,0.647393465,0.5011677742
8291,1804,2019-07-06 10:49:17,2019-07-06 10:52:19,0.6363949776,0.4988175631
8292,1804,2019-07-06 10:52:56,2019-07-06 10:55:45,0.6374220848,0.4874982834
8293,1804,2019-07-06 10:56:49,2019-07-06 10:58:59,0.5866224766,0.4173035622
8294,1805,2019-07-06 11:22:43,2019-07-06 11:24:50,0.4373214811,0.3498923182
8295,1805,2019-07-06 11:31:24,2019-07-06 11:37:43,1.4483205676,1.1725177467
8296,1805,2019-07-06 11:40:28,2019-07-06 11:42:59,0.5995935202,0.4708732367
8297,1805,2019-07-06 11:44:22,2019-07-06 11:48:55,1.2210116386,0.8649160862
8298,1805,2019-07-06 11:50:56,2019-07-06 11:53:23,0.6576726437,0.479929924
8299,1806,2019-07-06 13:24:17,2019-07-06 13:26:20,0.411652092,0.3506426811
8300,1806,2019-07-06 13:36:23,2019-07-06 13:40:20,0.8581200837999999,0.7825660109999999
8301,1806,2019-07-06 13:42:37,2019-07-06 13:44:29,0.4145537615,0.3445906639
8302,1806,2019-07-06 13:51:26,2019-07-06 13:52:23,0.2162817717,0.1847230196
8303,1806,2019-07-06 13:58:32,2019-07-06 14:00:24,0.4336303472999999,0.3804905415
8304,1807,2019-07-06 14:07:12,2019-07-06 14:09:23,0.4536585365999999,0.3335674703
8305,1807,2019-07-06 14:11:30,2019-07-06 14:17:24,1.2335867584,0.8181451559
8306,1807,2019-07-06 14:19:35,2019-07-06 14:22:30,0.5962781906,0.3816663027
8307,1808,2019-07-06 14:51:08,2019-07-06 14:53:05,0.3842888978,0.2542104423
8308,1808,2019-07-06 14:59:03,2019-07-06 15:04:51,1.1878834963,0.9807458222
8309,1809,2019-07-06 16:35:39,2019-07-06 16:38:31,0.5844710146000001,0.3805212379
8310,1809,2019-07-06 16:41:07,2019-07-06 16:46:33,1.2451241612,1.0747174919
8311,1809,2019-07-06 16:49:48,2019-07-06 16:52:15,0.5545961857,0.4487584829
8312,1809,2019-07-06 16:55:13,2019-07-06 16:58:39,0.7899777889,0.6522532701
8313,1809,2019-07-06 17:04:59,2019-07-06 17:06:49,0.4291751385,0.3582143784
8314,1809,2019-07-06 17:08:28,2019-07-06 17:09:34,0.2528572082999999,0.2144839764
8315,1809,2019-07-06 17:13:28,2019-07-06 17:14:32,0.2398693562,0.2226984501
8316,1810,2019-07-06 17:23:52,2019-07-06 17:26:21,0.4887209678,0.4529693127
8317,1810,2019-07-06 17:29:29,2019-07-06 17:34:03,0.9033252895,1.144869417
8318,1810,2019-07-06 17:35:18,2019-07-06 17:38:39,0.6499265432,0.8482465744
8319,1810,2019-07-06 17:41:15,2019-07-06 17:43:35,0.4862365722999999,0.5570852757
8320,1811,2019-07-06 18:05:11,2019-07-06 18:09:49,0.9365795952,0.7948421836
8321,1811,2019-07-06 18:14:04,2019-07-06 18:20:20,1.3212786913,1.1314781904
8322,1811,2019-07-06 18:23:50,2019-07-06 18:27:42,0.904327631,0.6469653845000001
8323,1811,2019-07-06 18:29:44,2019-07-06 18:32:49,0.7120068073,0.5332381725
8324,1811,2019-07-06 18:33:48,2019-07-06 18:35:03,0.2845253944,0.2130105494999999
8325,1811,2019-07-06 18:36:10,2019-07-06 18:37:11,0.245411396,0.1842720509
8326,1812,2019-07-06 18:47:39,2019-07-06 18:50:45,0.6486335566,0.4730172454999999
8327,1812,2019-07-06 18:55:07,2019-07-06 18:58:28,0.4881045222,0.3716548085
8328,1812,2019-07-06 19:15:36,2019-07-06 19:17:52,0.450620532,0.2945277691
8329,1813,2019-07-06 19:45:59,2019-07-06 19:48:13,0.423323065,0.3706302941
8330,1813,2019-07-06 19:50:13,2019-07-06 19:53:13,0.628488481,0.6311444044
8331,1813,2019-07-06 19:55:08,2019-07-06 19:58:47,0.8075999022,0.7366424799
8332,1813,2019-07-06 20:00:00,2019-07-06 20:03:33,0.7922582626000001,0.6709117889
8333,1813,2019-07-06 20:05:38,2019-07-06 20:07:20,0.3729035854,0.3263151646
8334,1813,2019-07-06 20:08:42,2019-07-06 20:09:51,0.2620398998,0.1999032496999999
8335,1814,2019-07-06 20:22:21,2019-07-06 20:25:08,0.5699328446,0.3688809872
8336,1814,2019-07-06 20:30:53,2019-07-06 20:34:01,0.6428279877,0.4553694427
8337,1814,2019-07-06 20:47:29,2019-07-06 20:52:19,0.9857141972,0.6938892006999999
8338,1814,2019-07-06 20:55:07,2019-07-06 21:00:33,1.1995272636,0.8228943348000001
8339,1814,2019-07-06 21:03:19,2019-07-06 21:04:47,0.3391828536999999,0.2491245269999999
8340,1815,2019-07-06 21:25:00,2019-07-06 21:27:19,0.4654290698,0.3099298477
8341,1815,2019-07-06 21:35:01,2019-07-06 21:38:46,0.5454321504,0.4795995057
8342,1815,2019-07-06 21:42:15,2019-07-06 21:42:54,0.1433327198,0.106079042
8343,1815,2019-07-06 21:43:35,2019-07-06 21:47:40,0.9263154268,0.7303987741
8344,1815,2019-07-06 21:55:50,2019-07-06 21:59:01,0.7229862212999999,0.5187859535
8345,1816,2019-07-06 22:08:47,2019-07-06 22:11:57,0.6404203008,0.4261156619
8346,1816,2019-07-06 22:17:00,2019-07-06 22:21:32,0.9441977143,0.6465029418
8347,1816,2019-07-06 22:24:10,2019-07-06 22:30:32,1.3022907972,1.0145043135
8348,1816,2019-07-06 22:41:30,2019-07-06 22:45:32,0.8130736351000001,0.5657384396
8349,1816,2019-07-06 22:47:19,2019-07-06 22:52:48,0.8038716316,0.6783545017
8350,1816,2019-07-06 23:05:44,2019-07-06 23:07:20,0.3701291084,0.2194647789
8351,1817,2019-07-06 23:15:19,2019-07-06 23:17:36,0.5250996053,0.4152025282
8352,1817,2019-07-06 23:20:36,2019-07-06 23:23:26,0.7353826165,0.5653734207
8353,1817,2019-07-06 23:25:42,2019-07-06 23:35:52,2.4419124126,1.787750423
8354,1817,2019-07-06 23:36:45,2019-07-06 23:43:59,1.9876842499,1.4512398243
8355,1817,2019-07-06 23:45:03,2019-07-06 23:46:51,0.4838781357,0.3447942734
8356,1818,2019-07-06 23:56:28,2019-07-06 23:59:37,0.6518231842000001,0.502453804
8357,1818,2019-07-07 00:01:20,2019-07-07 00:11:25,2.5787615776,1.8642585278
8358,1818,2019-07-07 00:13:13,2019-07-07 00:20:29,1.8505256176,1.3553369045
8359,1818,2019-07-07 00:27:36,2019-07-07 00:30:07,0.6829833984,0.4994997978
8360,1818,2019-07-07 00:37:16,2019-07-07 00:38:27,0.3178873062,0.2375407219
8361,1819,2019-07-07 00:50:59,2019-07-07 00:53:07,0.4956903392,0.3846639395
8362,1819,2019-07-07 00:59:56,2019-07-07 01:02:27,0.5909363329,0.5073398054
8363,1820,2019-07-07 01:45:02,2019-07-07 01:47:03,0.4258830393,0.3533527850999999
8364,1820,2019-07-07 01:57:38,2019-07-07 02:00:45,0.7216973901,0.6790853441
8365,1820,2019-07-07 02:07:09,2019-07-07 02:12:44,1.2922574282,1.128693223
8366,1820,2019-07-07 02:15:12,2019-07-07 02:17:22,0.5018296242,0.4466898440999999
8367,1820,2019-07-07 02:26:49,2019-07-07 02:28:40,0.4052448272999999,0.3621802329999999
8368,1820,2019-07-07 02:40:21,2019-07-07 02:43:31,0.7366659641,0.67583251
8369,1820,2019-07-07 02:45:26,2019-07-07 02:46:48,0.350268364,0.3034622669
8370,1821,2019-07-07 03:09:15,2019-07-07 03:11:32,0.4983841376,0.3648811579
8371,1821,2019-07-07 03:12:57,2019-07-07 03:15:03,0.458350867,0.3380094171
8372,1821,2019-07-07 03:34:03,2019-07-07 03:36:43,0.6036713719,0.5594672561
8373,1821,2019-07-07 03:53:47,2019-07-07 03:55:34,0.4219156504,0.3055412769
8374,1821,2019-07-07 04:00:20,2019-07-07 04:01:59,0.4028517008,0.2876824141
8375,1822,2019-07-07 04:18:53,2019-07-07 04:25:50,1.7384700639,1.2451109886
8376,1822,2019-07-07 04:28:27,2019-07-07 04:31:31,0.8439489603,0.560048461
8377,1822,2019-07-07 04:33:04,2019-07-07 04:35:10,0.5821595192,0.3838417529999999
8378,1822,2019-07-07 04:36:11,2019-07-07 04:37:16,0.2814204693,0.1841657162
8379,1823,2019-07-07 04:50:40,2019-07-07 04:53:51,0.6919300942000001,0.497813344
8380,1823,2019-07-07 04:54:50,2019-07-07 04:57:20,0.5514574647,0.4605933428
8381,1823,2019-07-07 05:00:15,2019-07-07 05:02:05,0.4492006302,0.3148003817
8382,1823,2019-07-07 05:11:01,2019-07-07 05:12:17,0.3112373352,0.2207294703
8383,1824,2019-07-07 05:38:05,2019-07-07 05:40:21,0.49321601,0.3522178829
8384,1824,2019-07-07 05:43:24,2019-07-07 05:48:02,1.1250452995,0.890571028
8385,1824,2019-07-07 05:51:50,2019-07-07 05:55:01,0.7970914841,0.56650424
8386,1824,2019-07-07 05:55:37,2019-07-07 05:58:16,0.6670539379,0.4683237075999999
8387,1825,2019-07-07 06:07:05,2019-07-07 06:09:56,0.6038533862,0.4825811684
