,key,Wire 1,Wire 2,Wire 3,Wire 4,Wire 5,Wire 6,Wire 7,Wire 8,Wire 9
928,988,2019-06-08 15:20:41,2019-06-08 16:08:20,2019-06-08 16:23:31,,,,,,
929,989,2019-06-08 17:06:28,2019-06-08 17:08:42,,,,,,,
930,990,2019-06-08 17:45:17,,,,,,,,
931,991,2019-06-08 18:12:48,,,,,,,,
932,992,2019-06-08 18:46:54,,,,,,,,
933,993,2019-06-08 19:49:45,,,,,,,,
934,994,2019-06-08 20:33:05,,,,,,,,
935,995,2019-06-08 21:36:03,,,,,,,,
936,996,2019-06-08 22:22:04,,,,,,,,
937,997,2019-06-08 22:51:32,,,,,,,,
938,998,2019-06-08 23:22:07,,,,,,,,
939,999,2019-06-09 00:03:19,,,,,,,,
940,1000,2019-06-09 00:58:00,2019-06-09 01:08:39,,,,,,,
941,1001,2019-06-09 01:48:30,,,,,,,,
942,1002,2019-06-09 02:54:25,,,,,,,,
943,1003,2019-06-09 04:05:31,2019-06-09 04:05:32,,,,,,,
944,1004,2019-06-09 04:56:20,,,,,,,,
945,1005,2019-06-09 06:16:09,,,,,,,,
946,1006,2019-06-09 07:13:23,2019-06-09 07:15:23,,,,,,,
947,1007,2019-06-09 08:17:52,,,,,,,,2019-06-09 08:20:14
948,1008,2019-06-09 09:09:47,,,,,,,,
949,1009,2019-06-09 09:48:25,,,,,,,,
950,1010,,,,,,,,,2019-06-09 10:26:00
951,1011,2019-06-09 11:41:23,,,,,,,,
952,1012,2019-06-09 12:46:06,,,,,,,,
953,1013,2019-06-09 14:55:39,,,,,,,,
954,1014,2019-06-09 15:28:25,,,,,,,,
955,1015,2019-06-09 16:24:59,,,,,,,,
956,1016,2019-06-09 16:55:39,,,,,,,,
957,1017,2019-06-09 17:38:34,,,,,,,,
958,1018,2019-06-09 18:09:07,,,,,,,,
959,1019,2019-06-09 18:39:37,2019-06-09 18:41:10,,,,,,,
960,1020,2019-06-09 19:23:27,2019-06-09 19:25:19,,,,,,,
961,1021,2019-06-09 20:08:35,2019-06-09 20:09:58,,,,,,,
962,1022,2019-06-09 20:54:31,,,,,,,,
963,1023,2019-06-09 22:00:41,2019-06-09 22:01:37,,,,,,,
964,1024,2019-06-09 22:49:21,,,,,,,,
965,1025,2019-06-09 23:26:08,,,,,,,,
966,1026,2019-06-10 00:09:35,,,,,,,,
967,1027,2019-06-10 01:18:05,,,,,,,,
968,1028,2019-06-10 01:57:16,,,,,,,,
969,1029,2019-06-10 04:13:25,,,,,,,,
970,1030,2019-06-10 05:07:16,,,,,,,,
971,1031,2019-06-10 06:01:01,,,,,,,,
972,1032,2019-06-10 06:36:55,,,,,,,,
973,1033,2019-06-10 07:11:18,,,,,,,,
974,1034,2019-06-10 08:07:06,,,,,,,,
975,1035,2019-06-10 08:52:05,,,,,,,,
976,1036,2019-06-10 09:22:07,,,,,,,,
977,1037,2019-06-10 09:57:21,,,,,,,,
978,1038,2019-06-10 10:26:59,,,,,,,,
979,1039,2019-06-10 10:57:27,,,,,,,,
980,1040,2019-06-10 11:22:16,,,,,,,,
981,1041,2019-06-10 12:06:20,2019-06-10 12:07:29,,,,,,,
982,1042,2019-06-10 13:05:32,2019-06-10 13:14:57,2019-06-10 13:19:54,,,,,,
983,1043,2019-06-10 13:50:41,2019-06-10 13:52:08,2019-06-10 14:05:33,,,,,,
984,1044,2019-06-10 14:27:13,2019-06-10 14:28:28,2019-06-10 14:25:42,,,,,,
985,1045,2019-06-10 15:55:52,,,,,,,,
986,1046,2019-06-10 16:30:18,,,,,,,,
987,1047,2019-06-10 17:28:32,,,,,,,,
988,1048,2019-06-10 18:40:19,2019-06-10 18:53:59,,,,,,,
989,1049,2019-06-10 19:26:12,2019-06-10 19:27:42,,,,,,,
990,1050,2019-06-10 21:02:01,,,,,,,,
991,1051,2019-06-10 21:31:58,,,,,,,,
992,1052,2019-06-10 22:06:16,,,,,,,,
993,1053,2019-06-10 22:38:29,,,,,,,,
994,1054,2019-06-10 23:18:13,,,,,,,,
995,1055,2019-06-10 23:44:52,,,,,,,,
996,1056,2019-06-11 00:20:09,,,,,,,,
997,1057,2019-06-11 01:01:04,,,,,,,,
998,1058,2019-06-11 01:42:09,,,,,,,,
999,1059,2019-06-11 03:15:20,,,,,,,,
1000,1060,2019-06-11 04:13:15,,,,,,,,
1001,1061,2019-06-11 06:19:00,,,,,,,,
1002,1062,2019-06-11 07:04:57,,,,,,,,
1003,1063,2019-06-11 07:38:04,,,,,,,,
1004,1064,2019-06-11 08:15:27,,,,,,,,
1005,1065,2019-06-11 08:58:38,,,,,,,,
1006,1066,2019-06-11 11:44:36,,,,,,,,
1007,1067,2019-06-11 12:41:19,,,,,,,,
1008,1068,2019-06-11 13:28:29,,,,,,,,
1009,1069,2019-06-11 14:10:38,,,,,,,,
1010,1070,2019-06-11 14:50:42,2019-06-11 14:51:59,,,,,,,
1011,1071,2019-06-11 15:24:06,2019-06-11 15:25:15,,,,,,,
1012,1072,2019-06-11 15:44:33,,,,,,,,
1013,1073,2019-06-11 16:20:59,,,,,,,,
1014,1074,2019-06-11 16:48:16,,,,,,,,
1015,1075,2019-06-11 17:25:55,,,,,,,,
1016,1076,2019-06-11 18:22:49,,,,,,,,
1017,1077,2019-06-11 18:56:40,,,,,,,,
1018,1078,2019-06-11 19:33:45,,,,,,,,
1019,1079,2019-06-11 21:03:33,,,,,,,,
1020,1080,2019-06-11 21:40:39,,,,,,,,
1021,1081,2019-06-11 22:36:58,,,,,,,,
1022,1082,2019-06-11 23:47:19,,,,,,,,
1023,1083,2019-06-12 00:29:26,2019-06-12 01:00:57,,,,,,,
1024,1084,2019-06-12 01:32:54,,2019-06-12 01:29:02,,,,,,
1025,1085,2019-06-12 02:26:41,2019-06-12 02:26:44,,,,,,,
1026,1086,2019-06-12 02:48:18,,,,,,,,
1027,1087,2019-06-12 03:41:25,,,,,,,,
1028,1088,2019-06-12 04:17:25,,,,,,,,
1029,1089,2019-06-12 05:02:18,,,,,,,,
1030,1090,2019-06-12 05:36:54,,,,,,,,
1031,1091,2019-06-12 06:18:34,,,,,,,,
1032,1092,2019-06-12 06:51:42,,,,,,,,
1033,1093,2019-06-12 08:09:52,2019-06-12 08:12:23,,,,,,,
1034,1094,2019-06-12 09:07:42,,,,,,,,
1035,1095,2019-06-12 10:07:18,,,,,,,,
1036,1096,2019-06-12 10:52:30,,,,,,,,
1037,1097,2019-06-12 11:41:22,,,,,,,,
1038,1098,2019-06-12 12:15:53,2019-06-12 12:17:46,,,,,,,
1039,1099,2019-06-12 12:40:18,2019-06-12 12:42:54,,,,,,,
1040,1100,2019-06-12 13:34:33,2019-06-12 13:35:43,,,,,,,
1041,1101,2019-06-12 14:09:56,2019-06-12 14:21:57,,,,,,,
1042,1108,2019-06-12 19:11:17,2019-06-12 19:12:53,,,,,,,
1043,1109,2019-06-12 19:55:06,2019-06-12 19:56:23,,,,,,,
1044,1110,2019-06-12 20:23:43,2019-06-12 20:10:50,2019-06-12 20:11:25,,,,,,
1045,1111,2019-06-12 21:06:46,2019-06-12 21:08:18,2019-06-12 21:27:01,,,,,,
1046,1112,2019-06-12 21:47:10,2019-06-12 21:47:45,,,,,,,
1047,1113,2019-06-12 22:09:52,,,,,,,,
1048,1114,2019-06-12 22:51:19,,,,,,,,
1049,1115,2019-06-12 23:27:01,2019-06-12 23:32:42,,,,,,,
1050,1116,2019-06-13 00:02:18,2019-06-13 00:02:46,,,,,,,
1051,1117,2019-06-13 00:30:42,,,,,,,,
1052,1118,2019-06-13 01:09:01,,,,,,,,
1053,1119,2019-06-13 02:08:24,,,,,,,,
1054,1120,2019-06-13 02:42:05,,,,,,,,
1055,1121,2019-06-13 03:52:19,,,,,,,,
1056,1122,2019-06-13 04:49:51,,,,,,,,
1057,1123,2019-06-13 05:57:54,,,,,,,,
1058,1124,2019-06-13 06:30:29,,,,,,,,
1059,1125,2019-06-13 07:00:16,,,,,,,,
1060,1126,2019-06-13 07:28:26,,,,,,,,
1061,1127,2019-06-13 08:39:26,,,,,,,,
1062,1128,2019-06-13 09:37:41,,,,,,,,
1063,1129,2019-06-13 10:40:43,,,,,,,,
1064,1130,2019-06-13 11:23:12,,,,,,,,
1065,1131,2019-06-13 11:57:32,,,,,,,,
1066,1132,2019-06-13 13:00:37,,,,,,,,
1067,1134,2019-06-13 13:52:32,,,,,,,,
1068,1135,2019-06-13 15:53:57,,,,,,,,
1069,1136,2019-06-13 17:38:02,,,,,,,,
1070,1137,2019-06-13 18:14:57,,,,,,,,
1071,1138,2019-06-13 20:13:03,,,,,,,,
1072,1139,2019-06-13 21:12:11,,,,,,,,
1073,1140,2019-06-13 22:19:41,,,,,,,,
1074,1141,2019-06-13 23:16:12,,,,,,,,
1075,1142,2019-06-13 23:43:53,,,,,,,,
1076,1143,2019-06-14 01:03:07,,,,,,,,
1077,1144,2019-06-14 02:02:06,,,,,,,,
1078,1145,2019-06-14 02:47:14,,,,,,,,
1079,1146,2019-06-14 03:21:30,,,,,,,,
1080,1147,2019-06-14 03:56:36,,,,,,,,
1081,1148,2019-06-14 04:38:51,,,,,,,,
1082,1149,2019-06-14 05:11:46,,,,,,,,
1083,1150,2019-06-14 06:05:11,,,,,,,,
1084,1151,2019-06-14 06:44:41,,,,,,,,
1085,1152,2019-06-14 07:28:49,,,,,,,,
1086,1153,2019-06-14 07:54:54,,,,,,,,
1087,1154,2019-06-14 08:35:29,,,,,,,,
1088,1155,2019-06-14 09:02:50,,,,,,,,
1089,1156,2019-06-14 10:42:21,,,,,,,,
1090,1157,2019-06-14 11:45:55,,,,,,,,
1091,1158,2019-06-14 12:13:20,,,,,,,,
1092,1159,2019-06-14 12:51:07,,,,,,,,
1093,1160,2019-06-14 13:23:42,,,,,,,,
1094,1161,2019-06-14 13:43:48,,,,,,,,
1095,1162,2019-06-14 14:35:52,,,,,,,,
1096,1163,2019-06-14 15:50:19,,,,,,,,
1097,1164,2019-06-14 17:05:17,,,,,,,,
1098,1165,2019-06-14 18:10:54,,,,,,,,
1099,1166,2019-06-14 18:49:58,,,,,,,,
1100,1167,2019-06-14 19:25:21,,,,,,,,
1101,1168,2019-06-14 19:51:43,,,,,,,,
1102,1169,2019-06-14 20:22:41,,,,,,,,
1103,1170,2019-06-14 20:49:46,,,,,,,,
1104,1171,2019-06-14 21:55:07,,,,,,,,
1105,1172,2019-06-14 22:30:53,,,,,,,,
1106,1173,2019-06-14 22:58:05,,,,,,,,
1107,1174,2019-06-14 23:21:49,2019-06-14 23:35:57,,,,,,,
1108,1175,2019-06-15 00:06:17,,,,,,,,
1109,1176,2019-06-15 00:42:07,2019-06-15 00:43:46,,,,,,,
1110,1177,2019-06-15 01:18:49,2019-06-15 01:20:51,,,,,,,
1111,1178,2019-06-15 02:02:05,,,,,,,,
1112,1179,,2019-06-15 02:35:12,,,,,,,
1113,1180,,2019-06-15 03:25:19,,,,,,,
1114,1181,,2019-06-15 04:27:40,,,,,,,
1115,1182,2019-06-15 05:25:03,2019-06-15 05:26:07,,,,,,,
1116,1183,2019-06-15 06:29:25,2019-06-15 06:31:16,,,,,,,
1117,1185,2019-06-15 08:38:48,,,,,,,,
1118,1186,2019-06-15 09:02:06,2019-06-15 09:04:01,,,,,,,
1119,1187,2019-06-15 09:47:21,,,,,,,,
1120,1188,2019-06-15 10:24:08,,,,,,,,
1121,1189,2019-06-15 11:03:49,2019-06-15 11:15:54,,,,,,,
1122,1190,2019-06-15 11:30:45,,,,,,,,
1123,1191,2019-06-15 12:01:17,,,,,,,,
1124,1192,2019-06-15 12:44:50,2019-06-15 12:57:46,,,,,,,
1125,1193,2019-06-15 13:31:31,,,,,,,,
1126,1194,2019-06-15 14:29:50,,,,,,,,
1127,1195,2019-06-15 15:09:08,,,,,,,,
1128,1196,2019-06-15 16:17:38,,,,,,,,
1129,1197,2019-06-15 16:47:57,,,,,,,,
1130,1198,2019-06-15 18:20:40,,,,,,,,
1131,1199,2019-06-15 18:58:59,,,,,,,,
1132,1200,2019-06-15 20:11:56,,,,,,,,
1133,1201,2019-06-15 21:20:54,,,,,,,,
1134,1202,2019-06-15 22:01:51,,,,,,,,
1135,1203,2019-06-15 23:13:40,,,,,,,,
1136,1204,2019-06-15 23:50:03,,,,,,,,
1137,1205,2019-06-16 00:24:14,,,,,,,,
1138,1206,2019-06-16 01:02:38,,,,,,,,
1139,1207,2019-06-16 01:25:49,,,,,,,,
1140,1208,2019-06-16 02:24:19,2019-06-16 02:25:38,,,,,,,
1141,1209,2019-06-16 03:08:42,,,,,,,,
1142,1210,2019-06-16 03:37:04,,,,,,,,
1143,1211,2019-06-16 04:00:25,,,,,,,,
1144,1212,2019-06-16 04:25:40,2019-06-16 04:27:01,,,,,,,
1145,1213,2019-06-16 04:58:30,,,,,,,,
1146,1214,2019-06-16 05:50:12,,,,,,,,
1147,1215,2019-06-16 06:57:48,,,,,,,,
1148,1216,2019-06-16 07:49:31,,,,,,,,
1149,1217,2019-06-16 08:44:22,2019-06-16 08:44:48,,,,,,,
1150,1218,2019-06-16 09:33:44,2019-06-16 09:34:55,,,,,,,
1151,1219,2019-06-16 10:23:29,,,,,,,,
1152,1220,2019-06-16 11:26:54,,,,,,,,
1153,1221,2019-06-16 11:53:00,,,,,,,,
1154,1222,2019-06-16 12:51:27,,,,,,,,
1155,1223,2019-06-16 13:36:27,,,,,,,,
1156,1224,2019-06-16 14:51:53,,,,,,,,
1157,1225,2019-06-16 15:23:58,,,,,,,,
1158,1226,2019-06-16 16:01:47,,,,,,,,
1159,1227,2019-06-16 17:11:27,,,,,,,,
1160,1228,2019-06-16 17:51:04,2019-06-16 18:04:45,,,,,,,
1161,1229,2019-06-16 18:36:41,2019-06-16 19:02:36,,,,,,,
1162,1230,2019-06-16 19:33:04,2019-06-16 19:34:02,,,,,,,
1163,1231,2019-06-16 20:02:04,2019-06-16 20:18:08,,,,,,,
1164,1232,2019-06-16 21:09:04,2019-06-16 21:20:17,,,,,,,
1165,1233,2019-06-16 21:52:49,,,,,,,,
1166,1234,2019-06-16 22:44:55,,,,,,,,
1167,1235,2019-06-16 23:23:34,,,,,,,,
1168,1236,2019-06-17 02:06:58,,,,,,,,
1169,1237,2019-06-17 02:36:19,,,,,,,,
1170,1238,2019-06-17 03:39:22,,,,,,,,
1171,1239,2019-06-17 04:07:09,,,,,,,,
1172,1240,2019-06-17 04:45:07,,,,,,,,
1173,1241,2019-06-17 06:15:00,,,,,,,,
1174,1242,2019-06-17 06:49:29,,,,,,,,
1175,1243,2019-06-17 07:49:02,,,,,,,,
1176,1244,2019-06-17 08:33:55,2019-06-17 08:49:29,,,,,,,
1177,1245,2019-06-17 09:17:06,,,,,,,,
1178,1246,2019-06-17 10:14:56,,,,,,,,
1179,1247,2019-06-17 11:03:54,,,,,,,,
1180,1248,2019-06-17 12:26:13,,,,,,,,
1181,1249,2019-06-17 14:07:26,,,,,,,,
1182,1250,2019-06-17 15:03:52,,,,,,,,
1183,1251,2019-06-17 15:58:19,,,,,,,,
1184,1252,2019-06-17 16:35:58,,,,,,,,
1185,1253,2019-06-17 17:05:01,,,,,,,,
1186,1254,2019-06-17 17:57:15,,,,,,,,
1187,1255,2019-06-17 18:22:01,,,,,,,,
1188,1256,2019-06-17 19:00:51,,,,,,,,
1189,1257,2019-06-17 19:41:33,,,,,,,,
1190,1258,2019-06-17 20:40:48,,,,,,,,
1191,1259,2019-06-17 21:05:16,,,,,,,,
1192,1260,2019-06-17 21:51:05,,,,,,,,
1193,1261,2019-06-17 22:26:40,,,,,,,,
1194,1262,2019-06-17 23:05:47,,,,,,,,
1195,1263,2019-06-17 23:41:27,,,,,,,,
1196,1264,2019-06-17 23:53:57,,,,,,,,
1197,1265,2019-06-18 01:01:20,,,,,,,,
1198,1266,2019-06-18 01:35:53,,,,,,,,
1199,1267,2019-06-18 02:15:27,,,,,,,,
1200,1268,2019-06-18 04:20:12,,,,,,,,
1201,1269,2019-06-18 05:28:44,2019-06-18 06:56:35,,,,,,,
1202,1270,2019-06-18 06:58:47,,,,,,,,
1203,1271,2019-06-18 07:17:36,,,,,,,,
1204,1272,2019-06-18 08:09:53,,,,,,,,
1205,1273,2019-06-18 08:39:43,,,,,,,,
1206,1274,2019-06-18 09:26:04,,,,,,,,
1207,1275,2019-06-18 10:18:10,,,,,,,,
1208,1276,2019-06-18 10:47:25,,,,,,,,
1209,1277,2019-06-18 11:51:04,,,,,,,,
1210,1278,2019-06-18 12:51:23,,,,,,,,
1211,1279,2019-06-18 13:30:02,,,,,,,,
1212,1280,2019-06-18 14:09:28,,,,,,,,
1213,1281,2019-06-18 14:52:51,,,,,,,,
1214,1282,2019-06-18 15:21:23,,,,,,,,
1215,1283,2019-06-18 15:58:16,,,,,,,,
1216,1284,2019-06-18 16:27:18,,,,,,,,
1217,1285,2019-06-18 17:02:33,,,,,,,,
1218,1286,2019-06-18 17:35:57,,,,,,,,
1219,1287,2019-06-18 18:01:58,,,,,,,,
1220,1288,2019-06-18 18:53:50,,,,,,,,
1221,1289,2019-06-18 19:57:05,,,,,,,,
1222,1290,2019-06-18 22:15:24,,,,,,,,
1223,1291,2019-06-18 23:05:22,,,,,,,,
1224,1292,2019-06-18 23:40:54,2019-06-19 00:11:16,,,,,,,
1225,1293,2019-06-19 00:35:41,2019-06-19 00:57:08,,,,,,,
1226,1294,2019-06-19 01:24:05,,,,,,,,
1227,1295,2019-06-19 02:27:57,,,,,,,,
1228,1296,2019-06-19 03:55:15,,,,,,,,
1229,1297,2019-06-19 04:22:11,,,,,,,,
1230,1298,2019-06-19 05:03:39,2019-06-19 05:05:01,,,,,,,
1231,1299,2019-06-19 06:14:12,,,,,,,,
1232,1301,2019-06-19 07:26:06,,,,,,,,
1233,1302,2019-06-19 08:07:25,,,,,,,,
1234,1303,2019-06-19 08:35:27,2019-06-19 08:36:59,,,,,,,
1235,1304,2019-06-19 09:18:19,,,,,,,,
1236,1305,2019-06-19 10:06:27,2019-06-19 10:18:03,,,,,,,
1237,1306,2019-06-19 11:21:12,,,,,,,,
1238,1307,2019-06-19 12:04:47,,,,,,,,
1239,1308,2019-06-19 13:03:50,2019-06-19 13:14:56,,,,,,,
1240,1309,2019-06-19 13:09:13,2019-06-19 13:38:16,,,,,,,
1241,1310,2019-06-19 14:12:16,2019-06-19 14:13:08,,,,,,,
1242,1311,2019-06-19 14:35:53,2019-06-19 14:37:07,,,,,,,
1243,1312,2019-06-19 15:11:53,2019-06-19 15:23:53,,,,,,,
1244,1313,2019-06-19 15:41:38,2019-06-19 15:43:04,,,,,,,
1245,1314,2019-06-19 16:13:34,2019-06-19 16:15:17,,,,,,,
1246,1315,2019-06-19 16:45:18,2019-06-19 16:46:36,,,,,,,
1247,1316,2019-06-19 17:23:55,,,,,,,,
1248,1317,2019-06-19 17:56:45,,,,,,,,
1249,1318,2019-06-19 18:40:53,,,,,,,,
1250,1319,2019-06-19 19:13:28,,,,,,,,
1251,1320,2019-06-19 20:25:20,,,,,,,,
1252,1321,2019-06-19 20:59:57,2019-06-19 21:12:37,,,,,,,
1253,1322,2019-06-19 21:37:34,,,,,,,,
1254,1323,2019-06-19 22:27:58,,,,,,,,
1255,1324,2019-06-19 23:10:27,,,,,,,,
1256,1325,2019-06-19 23:34:35,,,,,,,,
1257,1326,2019-06-20 00:06:23,2019-06-20 00:06:43,,,,,,,
1258,1327,2019-06-20 01:00:17,,,,,,,,
1259,1328,2019-06-20 02:00:16,,,,,,,,
1260,1329,2019-06-20 02:48:51,,,,,,,,
1261,1330,2019-06-20 03:42:28,,,,,,,,
1262,1331,2019-06-20 05:13:20,,,,,,,,
1263,1332,2019-06-20 05:40:57,,,,,,,,
1264,1333,2019-06-20 06:39:15,,,,,,,,
1265,1334,2019-06-20 07:45:20,,,,,,,,
1266,1335,2019-06-20 07:37:55,,,,,,,,
1267,1336,2019-06-20 08:36:21,,,,,,,,
1268,1337,2019-06-20 09:29:42,,,,,,,,
1269,1338,2019-06-20 10:37:44,,,,,,,,
1270,1339,2019-06-20 11:09:59,,,,,,,,
1271,1340,2019-06-20 11:45:03,2019-06-20 11:44:04,,,,,,,
1272,1341,2019-06-20 16:28:39,,,,,,,,
1273,1342,2019-06-20 17:01:00,,,,,,,,
1274,1343,2019-06-20 17:33:59,,,,,,,,
1275,1344,2019-06-20 18:26:40,,,,,,,,
1276,1345,2019-06-20 20:07:54,,,,,,,,
1277,1346,2019-06-20 23:08:34,,,,,,,,
1278,1347,2019-06-21 00:22:00,,,,,,,,
1279,1348,2019-06-21 01:08:12,,,,,,,,
1280,1349,2019-06-21 02:37:52,,,,,,,,
1281,1350,2019-06-21 03:51:40,,,,,,,,
1282,1351,2019-06-21 05:02:44,,,,,,,,
1283,1352,2019-06-21 06:51:31,,,,,,,,
1284,1353,2019-06-21 07:46:16,,,,,,,,
1285,1354,2019-06-21 08:35:46,,,,,,,,
1286,1355,2019-06-21 09:09:28,,,,,,,,
1287,1356,2019-06-21 10:05:59,,,,,,,,
1288,1357,2019-06-21 10:37:54,,,,,,,,
1289,1358,2019-06-21 11:15:01,,,,,,,,
1290,1359,2019-06-21 11:55:22,,,,,,,,
1291,1360,2019-06-21 12:42:02,,,,,,,,
1292,1361,2019-06-21 13:21:13,,,,,,,,
1293,1362,2019-06-21 14:04:40,,,,,,,,
1294,1363,2019-06-21 15:18:16,,,,,,,,
1295,1364,2019-06-21 16:04:19,,,,,,,,
1296,1365,2019-06-21 16:26:34,,,,,,,,
1297,1366,2019-06-21 17:04:00,,,,,,,,
1298,1367,2019-06-21 18:02:28,,,,,,,,
1299,1368,2019-06-21 18:37:06,,,,,,,,
1300,1369,2019-06-21 19:40:01,2019-06-21 19:44:03,,,,,,,
1301,1370,2019-06-21 20:01:13,2019-06-21 20:03:40,,,,,,,
1302,1371,2019-06-21 21:24:43,,,,,,,,
1303,1372,2019-06-21 21:59:56,2019-06-21 22:14:16,,,,,,,
1304,1373,2019-06-21 23:15:38,2019-06-21 23:45:48,,,,,,,
1305,1374,2019-06-22 00:15:29,2019-06-22 00:17:08,,,,,,,
1306,1375,2019-06-22 01:12:34,2019-06-22 01:35:44,,,,,,,
1307,1376,2019-06-22 01:56:49,,,,,,,,
1308,1377,2019-06-22 03:35:23,2019-06-22 03:49:57,,,,,,,
1309,1378,2019-06-22 04:28:21,,,,,,,,
1310,1381,2019-06-22 06:59:17,,,,,,,,
1311,1382,2019-06-22 07:24:37,,,,,,,,
1312,1383,2019-06-22 08:06:09,2019-06-22 08:18:52,,,,,,,
1313,1384,2019-06-22 08:46:46,,,,,,,,
1314,1385,2019-06-22 09:32:53,2019-06-22 10:01:26,,,,,,,
1315,1386,2019-06-22 10:14:02,,,,,,,,
1316,1387,2019-06-22 10:43:18,2019-06-22 10:44:59,,,,,,,
1317,1388,2019-06-22 11:29:42,,,,,,,,
1318,1389,2019-06-22 12:35:34,2019-06-22 12:36:39,,,,,,,
1319,1390,2019-06-22 12:58:45,2019-06-22 13:11:35,,,,,,,
1320,1391,2019-06-22 13:45:23,2019-06-22 13:46:51,,,,,,,
1321,1392,2019-06-22 14:17:53,2019-06-22 14:18:43,,,,,,,
1322,1393,2019-06-22 14:56:45,2019-06-22 14:57:15,,,,,,,
1323,1394,2019-06-22 15:26:17,2019-06-22 15:40:40,,,,,,,
1324,1395,2019-06-22 16:10:21,2019-06-22 16:23:29,,,,,,,
1325,1396,2019-06-22 16:46:12,2019-06-22 16:49:21,,,,,,,
1326,1397,2019-06-22 17:44:30,,,,,,,,
1327,1398,2019-06-22 18:57:41,2019-06-22 19:25:11,,,,,,,
1328,1399,2019-06-22 19:55:31,2019-06-22 19:55:34,,,,,,,
1329,1400,2019-06-22 20:49:20,2019-06-22 21:03:00,,,,,,,
1330,1401,2019-06-22 21:28:43,,,,,,,,
1331,1402,2019-06-22 22:11:48,,,,,,,,
1332,1403,2019-06-22 22:53:08,,,,,,,,
1333,1404,2019-06-22 23:50:43,,,,,,,,
1334,1405,2019-06-23 00:39:53,,,,,,,,
1335,1406,2019-06-23 01:35:52,,,,,,,,
1336,1407,2019-06-23 02:09:10,,,,,,,,
1337,1408,2019-06-23 03:06:45,2019-06-23 03:10:34,,,,,,,
1338,1409,2019-06-23 03:57:13,2019-06-23 03:59:02,,,,,,,
1339,1410,2019-06-23 05:09:05,2019-06-23 05:11:48,,,,,,,
1340,1411,2019-06-23 06:25:16,2019-06-23 06:26:47,,,,,,,
1341,1412,2019-06-23 07:07:26,2019-06-23 07:08:15,,,,,,,
1342,1413,2019-06-23 07:54:08,2019-06-23 07:59:57,,,,,,,
1343,1414,2019-06-23 08:24:18,,,,,,,,
1344,1415,2019-06-23 09:01:01,2019-06-23 09:02:30,,,,,,,
1345,1416,2019-06-23 09:25:04,2019-06-23 09:26:34,,,,,,,
1346,1417,2019-06-23 10:07:11,2019-06-23 10:08:59,,,,,,,
1347,1418,2019-06-23 10:35:30,2019-06-23 10:37:41,,,,,,,
1348,1419,2019-06-23 11:19:59,,,,,,,,
1349,1420,2019-06-23 11:53:57,,,,,,,,
1350,1421,2019-06-23 12:25:35,,,,,,,,
1351,1422,2019-06-23 13:23:27,,,,,,,,
1352,1423,2019-06-23 13:52:53,,,,,,,,
1353,1424,2019-06-23 14:23:33,,,,,,,,
1354,1425,2019-06-23 14:41:44,,,,,,,,
1355,1426,2019-06-23 15:43:21,,,,,,,,
1356,1427,2019-06-23 16:31:53,,,,,,,,
1357,1428,2019-06-23 17:12:55,,,,,,,,
1358,1429,2019-06-23 18:47:57,,,,,,,,
1359,1430,2019-06-23 19:18:42,,,,,,,,
1360,1431,2019-06-23 20:14:34,,,,,,,,
1361,1432,2019-06-23 21:22:40,,,,,,,,
1362,1433,2019-06-23 21:47:56,,,,,,,,
1363,1434,2019-06-23 23:03:44,,,,,,,,
1364,1435,2019-06-24 00:30:55,,,,,,,,
1365,1436,2019-06-24 01:53:40,,,,,,,,
1366,1438,2019-06-24 02:38:07,2019-06-24 03:02:59,,,,,,,
1367,1439,2019-06-24 03:47:25,,,,,,,,
1368,1440,2019-06-24 04:39:11,2019-06-24 04:41:33,,,,,,,
1369,1441,2019-06-24 05:17:38,,,,,,,,
1370,1442,2019-06-24 05:46:22,,,,,,,,
1371,1443,2019-06-24 06:22:46,,,,,,,,
1372,1444,2019-06-24 07:34:14,,,,,,,,
1373,1445,2019-06-24 08:11:12,,,,,,,,
1374,1446,2019-06-24 08:56:41,,,,,,,,
1375,1447,2019-06-24 10:40:21,,,,,,,,
1376,1448,2019-06-24 11:51:16,,,,,,,,
1377,1449,2019-06-24 12:47:39,,,,,,,,
1378,1450,2019-06-24 14:41:46,,,,,,,,
1379,1451,2019-06-24 15:59:53,,,,,,,,
1380,1452,2019-06-24 16:33:15,,,,,,,,
1381,1453,2019-06-24 19:42:31,,,,,,,,
1382,1454,2019-06-24 20:23:57,,,,,,,,
1383,1455,2019-06-24 21:14:11,2019-06-24 21:25:32,,,,,,,
1384,1456,2019-06-24 21:53:26,,,,,,,,
1385,1457,2019-06-24 22:49:31,,,,,,,,
1386,1458,2019-06-25 00:53:45,2019-06-25 00:55:26,,,,,,,
1387,1459,2019-06-25 02:02:43,2019-06-25 02:04:59,,,,,,,
1388,1460,2019-06-25 03:20:52,,,,,,,,
1389,1461,2019-06-25 04:15:31,,,,,,,,
1390,1462,2019-06-25 04:55:18,,,,,,,,
1391,1463,2019-06-25 05:17:08,,,,,,,,
1392,1464,2019-06-25 05:59:09,,,,,,,,
1393,1465,2019-06-25 06:59:23,,,,,,,,
1394,1466,2019-06-25 07:54:09,,,,,,,,
1395,1467,2019-06-25 08:33:39,,,,,,,,
1396,1468,2019-06-25 09:23:24,,,,,,,,
1397,1469,2019-06-25 09:53:49,,,,,,,,
