,key,Wire 1,Wire 2,Wire 3,Wire 4,Wire 5,Wire 6,Wire 7,Wire 8,Wire 9
1426,1498,141.195602,35.106239,,,,,,,
1427,1499,125.143204,,,,,,,,
1428,1500,114.145203,,,,,,,,
1429,1501,61.073998,,,,,,,,
1430,1502,82.04040499999999,60.19936,,,,,,,
1431,1503,65.051994,30.129841,,,,,,,
1432,1504,78.062401,56.791281,,,,,,,
1433,1505,165.43800299999998,51.814877,,,,,,,
1434,1506,90.230397,60.169201,,,,,,,
1435,1507,100.198799,,,,,,,,
1436,1508,90.136795,30.16,,,,,,,
1437,1509,90.043198,60.19936,,,,,,,
1438,1510,115.221596,85.141678,,,,,,,
1439,1511,80.028,30.09968,,,,,,,
1440,1512,77.220001,,,,,,,,
1441,1513,130.197596,60.229519,,,,,,,
1442,1514,178.26120000000003,,,,,,,,
1443,1515,65.00520300000001,20.146879,,,,,,,
1444,1516,107.0784,,,,,,,,
1445,1517,120.042,41.1684,,,,,,,
1446,1518,141.944403,17.130879999999998,,,,,,,
1447,1519,70.059597,,,,,,,,
1448,1520,206.668792,80.165283,,,,,,,
1449,1521,118.638001,80.165283,,,,,,,
1450,1522,117.233993,,,,,,,,
1451,1523,129.214798,,,,,,,,
1452,1524,160.009209,,,,,,,,
1453,1529,141.195602,108.696634,,,,,,,
1454,1530,126.126,159.335282,,,,,,,
1455,1531,98.139603,45.149521,,,,,,,
1456,1532,46.144802,123.233765,,,,,,,
1457,1533,70.1064,90.11808,,,,,,,
1458,1534,52.135201,35.106239,,,,,,,
1459,1535,65.192406,,,,,,,,
1460,1536,87.09479499999999,70.242637,,,,,,,
1461,1537,36.082798,60.048561,,,,,,,
1462,1538,,45.119358,,,,,,,
1463,1539,20.0772,20.086559,,,,,,,
1464,1540,29.062799,30.310799000000003,,,,,,,
1465,1541,119.0592,,,,,,,,
1466,1542,56.908802,24.429602,,,,,,,
1467,1543,134.17560600000002,15.04984,,,,,,,
1468,1544,129.214799,9.048,,,,,,,
1469,1545,105.9552,10.1036,,,,,,,
1470,1546,96.220803,,,,,,,,
1471,1547,143.114396,,,,,,,,
1472,1548,89.060402,,,,,,,,
1473,1549,124.066803,,,,,,,,
1474,1550,217.151992,16.256239,,,,,,,
1475,1551,179.19719,26.480479,,,,,,,
1476,1552,160.196396,7.720960000000001,,,,,,,
1477,1553,105.9552,,,,,,,,
1478,1554,127.763997,,,,,,,,
1479,1555,113.068802,,,,,,,,
1480,1556,167.075989,28.109119,,,,,,,
1481,1557,149.104807,,,,,,,,
1482,1558,178.12080400000002,,,,,,,,
1483,1559,112.0392,,,,,,,,
1484,1560,140.119202,20.207199,,,,,,,
1485,1561,143.16120999999998,,,,,,,,
1486,1562,153.223191,,,,,,,,
1487,1563,249.95878600000003,,,,,,,,
1488,1567,45.021599,,,,,,,,
1489,1568,55.0368,,,,,,,,
1490,1569,114.051601,35.136398,,,,,,,
1491,1570,65.192406,60.108879,,,,,,,
1492,1571,73.195198,102.182076,,,,,,,
1493,1572,97.9991987793,78.17471400000001,,,,,,,
1494,1573,120.22921,110.2951201357,,,,,,,
1495,1574,120.182396,20.11672,,,,,,,
1496,1575,92.055596,45.119358,,,,,,,
1497,1576,47.1744,65.08528100000001,,,,,,,
1498,1577,66.175202,60.139042,,,,,,,
1499,1578,,25.093119,,,,,,,
1500,1579,38.984402,,,,,,,,
1501,1580,13.9932,60.078716,,,,,,,
1502,1581,77.126397,53.322883,,,,,,,
1503,1582,65.1456,13.08944,,,,,,,
1504,1583,79.138802,108.425198,,,,,,,
1505,1584,130.10398800000002,59.204083,,,,,,,
1506,1585,168.01199,55.132477,,,,,,,
1507,1586,91.868401,60.169197,,,,,,,
1508,1587,78.109196,120.187599,,,,,,,
1509,1588,99.028801,,,,,,,,
1510,1589,170.024414,,,,,,,,
1511,1590,150.1344,,,,,,,,
1512,1591,33.181213,,,,,,,,
1513,1592,184.204788,,,,,,,,
1514,1593,160.196396,30.039358,,,,,,,
1515,1594,111.056404,30.49176,,,,,,,
1516,1595,116.157593,90.389511,,,,,,,
1517,1596,126.87481,108.153756,,,,,,,
1518,1597,113.022002,90.057762,,,,,,,
1519,1598,80.074799,25.72648,,,,,,,
1520,1599,78.062401,,,,,,,,
1521,1600,104.083198,133.367524,,,,,,,
1522,1601,106.048798,140.274154,,,,,,,
1523,1602,118.076393,,,,,,,,
1524,1603,79.13879800000001,,,,,,,,
1525,1604,14.0868,30.09968,,,,,,,
1526,1605,15.116399,,,,,,,,
1527,1606,13.7592,,,,,,,,
1528,1607,51.246003,,,,,,,,
1529,1608,36.972,30.09968,,,,,,,
1530,1609,52.182003,,,,,,,,
1531,1610,28.033199,25.12328,,,,,,,
1532,1611,14.04,,,,,,,,
1533,1612,41.137199,23.10256,,,,,,,
1534,1613,41.090401,,,,,,,,
1535,1614,56.16,54.137199,,,,,,,
1536,1615,24.055201,10.163919,,,,,,,
1537,1616,187.199998,30.069521,,,,,,,
1538,1617,100.011597,,,,,,,,
1539,1618,117.327598,42.5256,,,,,,,
1540,1619,155.141998,45.17968,,,,,,,
1541,1620,115.128006,65.11544,,,,,,,
1542,1621,120.135605,75.098396,,,,,,,
1543,1622,145.1736,117.382725,,,,,,,
1544,1623,150.368393,60.108879,,,,,,,
1545,1624,152.099999,,,,,,,,
1546,1625,125.143204,75.06824499999999,,,,,,,
1547,1626,94.068001,90.087919,,,,,,,
1548,1627,101.087997,,,,,,,,
1549,1628,98.092804,,,,,,,,
1550,1629,104.083199,,,,,,,,
1551,1630,92.897996,43.430402,,,,,,,
1552,1631,56.066399,60.108879,,,,,,,
1553,1632,77.032799,,,,,,,,
1554,1633,103.568398,44.063759000000005,,,,,,,
1555,1634,104.410797,58.148479,,,,,,,
1556,1635,54.007198,,,,,,,,
1557,1636,60.137997,67.61872100000001,,,,,,,
1558,1637,71.089195,60.169201,,,,,,,
1559,1638,69.45119500000001,75.158714,,,,,,,
1560,1639,156.826781,46.054317,,,,,,,
1561,1640,126.079193,133.09607599999998,,,,,,,
1562,1641,85.129197,,,,,,,,
1563,1642,101.087998,9.10832,,,,,,,
1564,1643,94.769997,,,,,,,,
1565,1644,44.132401,,,,,,,,
1566,1645,103.100396,,,,,,,,
1567,1647,37.018799,,,,,,,,
1568,1648,45.068397,,,,,,,,
1569,1649,65.1456,,,,,,,,
1570,1650,108.48239900000002,,,,,,,,
1571,1651,171.147598,,,,,,,,
1572,1652,56.066399,,,,,,,,
1573,1653,130.197601,,,,,,,,
1574,1654,91.2132,35.136398,,,,,,,
1575,1655,117.4212,55.192802,,,,,,,
1576,1656,148.121994,,,,,,,,
1577,1657,110.026794,20.207199,,,,,,,
1578,1658,105.066002,,,,,,,,
1579,1659,105.066002,,,,,,,,
1580,1660,105.019203,,,,,,,,
1581,1661,100.198799,,,,,,,,
1582,1662,105.066001,,,,,,,,
1583,1663,114.238801,,,,,,,,
1584,1664,60.044403,,,,,,,,
1585,1665,135.158402,,,,,,,,
1586,1666,85.222801,117.322395,,,,,,,
1587,1667,50.12279899999999,155.293831,,,,,,,
1588,1668,105.300003,129.32608,,,,,,,
1589,1669,119.152793,150.37775599999998,,,,,,,
1590,1670,66.268801,133.27704599999998,,,,,,,
1591,1671,108.388801,140.213837,,,,,,,
1592,1672,95.097595,75.06824499999999,,,,,,,
1593,1673,115.127998,180.236161,,,,,,,
1594,1674,120.088806,73.40943700000001,,,,,,,
1595,1675,90.136795,125.254471,,,,,,,
1596,1676,52.135201,117.83512,,,,,,,
1597,1677,100.105198,85.262314,,,,,,,
1598,1678,100.10519399999998,98.834326,,,,,,,10.0464
1599,1679,188.089203,135.26759299999998,,,,,,,15.0696
1600,1680,60.044403,45.149521,,,,,,,
1601,1681,135.018005,85.32263900000001,,,,,,,22.058401
1602,1682,145.126801,170.283356,,,,,,,
1603,1683,70.059601,65.175758,,,,,,,
1604,1684,170.258392,48.286159,,,,,,,
1605,1685,147.092407,142.958401,,,,,,,30.1028
1606,1686,115.0812,50.125919,,,,,,,30.030001
1607,1687,142.131607,,,,,,,,
1608,1688,57.517201,,,,,,,,
1609,1689,187.153206,,,,,,,,
1610,1690,144.190796,,,,,,,,
1611,1691,105.066002,50.09576,,,,,,,
1612,1692,130.103989,89.424392,,,,,,,
1613,1693,135.673203,60.289841,,,,,,,
1614,1694,70.153198,30.09968,,,,,,,
1615,1695,114.145202,45.119358,,,,,,,
1616,1696,90.136803,10.133759,,,,,,,
1617,1697,100.058403,,,,,,,,
1618,1698,60.137997,,,,,,,,
1619,1699,150.22799700000002,,,,,,,,
1620,1700,81.244797,,,,,,,,
1621,1701,147.09240699999998,,,,,,,,
1622,1702,85.222801,,,,,,,,
1623,1703,161.225994,20.17704,,,,,,,
1624,1704,80.12159700000001,,,,,,,,
1625,1705,80.16840400000001,,,,,,,,
1626,1706,59.997601,,,,,,,,
1627,1707,100.058403,,,,,,,,
1628,1708,192.160797,,,,,,,,
1629,1709,110.026794,14.205359,,,,,,,
1630,1710,156.124817,,,,,,,,
1631,1711,180.273591,15.08,,,,,,,
1632,1712,111.103195,,,,,,,,
1633,1713,40.014,,,,,,,,
1634,1714,110.073601,9.10832,,,,,,,
1635,1715,84.942003,,,,,,,,
1636,1716,135.205197,85.50359399999999,,,,,,,
1637,1717,144.986405,,,,,,,,
1638,1718,110.026794,,,,,,,,
1639,1719,100.151993,,,,,,,,
1640,1720,188.182809,100.312164,,,,,,,
1641,1721,90.090004,,,,,,,,
1642,1722,110.167198,51.664082,,,,,,,
1643,1723,110.120399,35.07608,,,,,,,
1644,1724,118.1232,92.349915,,,,,,,
1645,1725,113.115601,,,,,,,,
1646,1726,120.22921,,,,,,,,
1647,1727,90.090004,,,,,,,,
1648,1728,126.313202,,,,,,,,
1649,1729,103.053604,,,,,,,,
1650,1730,97.063194,,,,,,,,
1651,1731,55.0368,,,,,,,,
1652,1732,108.061203,,,,,,,,
1653,1733,59.997601,,,,,,,,
1654,1734,102.023994,,,,,,,,
1655,1735,77.126397,,,,,,,,
1656,1736,90.089996,,,,,,,,
1657,1737,125.143204,,,,,,,,
1658,1738,143.06759599999998,,,,,,,,
1659,1739,147.092408,,,,,,,,
1660,1740,131.133606,,,,,,,,
1661,1741,156.499191,,,,,,,,
1662,1742,110.260796,,,,,,,,
1663,1749,27.9396,131.195999,,,,,,,
1664,1750,48.5784,,,,,,,,
1665,1751,85.03559899999999,,,,,,,,
1666,1752,91.166397,,,,,,,,
1667,1753,138.013199,,,,,,,,
1668,1754,102.117599,,,,,,,,
1669,1755,115.127998,72.022079,,,,,,,
1670,1756,70.106399,90.11808,,,,,,,
1671,1757,74.692803,124.741764,,,,,,,
1672,1759,63.133202,63.275677,,,,,,,
1673,1760,159.120003,52.327599,,,,,,,
1674,1761,113.022,40.112801,,,,,,,
1675,1762,136.51559500000002,15.11016,,,,,,,
1676,1763,92.149196,,,,,,,,
1677,1764,136.047604,,,,,,,,
1678,1765,67.43879700000001,35.19672,,,,,,,
1679,1766,189.259185,63.094719,,,,,,,
1680,1767,93.038399,,,,,,,,
1681,1768,57.142796,63.366158,,,,,,,
1682,1769,130.150803,20.086559,,,,,,,
1683,1770,111.805199,,,,,,,,
1684,1771,118.029594,,,,,,,,
1685,1772,47.080799,,,,,,,,
1686,1773,89.153992,40.082642,,,,,,,
1687,1774,67.0644,,,,,,,,
1688,1775,145.126801,,,,,,,,
1689,1776,74.973606,,,,,,,,
1690,1777,70.153199,,,,,,,,
1691,1778,35.0532,,,,,,,,
1692,1779,83.631597,,,,,,,,
1693,1780,70.106392,,,,,,,,
1694,1781,92.055603,,,,,,,,
1695,1782,99.169197,,,,,,,,
1696,1783,110.026794,21.142159,,,,,,,
1697,1784,68.047203,,,,,,,,
1698,1785,65.00520300000001,9.10832,,,,,,,
1699,1786,175.219193,48.28616,,,,,,68.494405,
1700,1787,165.157196,42.31448,,,,,,,
1701,1788,186.217193,11.06872,,,,,,,
1702,1789,125.049599,,,,,,,,
1703,1790,116.110802,,,,,,,,
1704,1791,122.1012,,,,,,,,
1705,1792,86.01840200000001,,,,,,,,
1706,1793,117.093597,,,,,,,,
1707,1794,18.0648,,,,,,,,
1708,1795,106.001999,,,,,,,,
1709,1796,161.225998,,,,,,,,
1710,1797,109.980003,,,,,,,,
1711,1798,43.056,,,,,,,,
1712,1799,98.092804,,,,,,,,
1713,1800,120.182396,,,,,,,,
1714,1801,39.077999,,,,,,,,
1715,1802,80.121597,,,,,,,,
1716,1803,128.091599,,,,,,,,
1717,1804,147.139206,,,,,,,,
1718,1805,147.607193,,,,,,,,
1719,1806,125.143203,,,,,,,,
1720,1807,108.061195,,,,,,,,
1721,1808,62.009998,,,,,,,,
1722,1809,188.136002,,,,,,,,
1723,1810,85.082397,,,,,,,,
1724,1811,110.073601,,,,,,,,
1725,1812,170.117997,,,,,,,,
1726,1813,70.059601,,,,,,,,
1727,1814,170.07119799999998,,,,,,,,
1728,1815,134.175613,,,,,,,,
1729,1816,236.667587,,,,,,,,
1730,1819,104.130005,,,,,,,,
1731,1820,182.988006,,,,,,,,
1732,1821,330.31442400000003,69.337838,,,,,,,
1733,1822,90.043198,30.069521,,,,,,,
1734,1823,77.220001,,,,,,,,
1735,1824,75.16079,,,,,,,,
1736,1825,103.147202,,,,,,,,
1737,1826,141.429596,,,,,,,,
1738,1827,68.1408,,,,,,,,
1739,1828,63.179997,,,,,,,,
1740,1829,36.082798,,,,,,,,
1741,1830,133.941597,40.052479,,,,,,,
1742,1831,54.054001,65.11544,,,,,,,
1743,1832,92.055603,80.13511700000001,,,,,,,
1744,1833,192.441597,30.129841,,,,,,,
1745,1834,45.021599,45.05904,,,,,,,
1746,1835,66.97080199999999,50.125919,,,,,,,
1747,1837,193.424392,,,,,,,,
1748,1838,105.019203,,,,,,,,
1749,1839,92.008789,120.097122,282.089813,,,,,,
1750,1840,200.210403,80.13511700000001,288.432144,,,,,,
1751,1841,154.159194,65.055122,285.116821,,,,,,
1752,1842,133.660801,,,,,,,,
1753,1843,48.672001,,,,,,,,
1754,1844,70.05960099999999,100.101036,,,,,,,
1755,1845,114.893997,,,,,,,,
1756,1846,63.039597,,,,,,,,
1757,1847,91.868395,9.13848,,,,,,,
1758,1848,60.465601,15.08,,,,,,,
1759,1849,123.177597,,,,,,,,
1760,1850,117.093597,,,,,,,,
1761,1851,180.13320199999998,,,,,,,,
1762,1852,97.063194,,,,,,,,
1763,1853,47.174401,,,,,,,,
1764,1854,137.217591,9.01784,,,,,,,
1765,1855,128.13839299999998,,,,,,,,
1766,1856,128.138395,,,,,,,,
1767,1857,101.649598,,,,,,,,
1768,1858,107.265602,30.009201,,,,,,,
1769,1859,105.019203,,,,,,,,
1770,1860,99.0756,,,,,,,,
1771,1861,89.060402,,,,,,,,
1772,1862,99.216003,31.42672,,,,,,,
1773,1863,85.550399,58.057999,,,,,,,
1774,1864,36.129601,32.09024,,,,,,,
1775,1865,55.130398,23.16288,,,,,,,
1776,1866,220.193996,118.528805,,,,,,,
1777,1867,119.339997,90.630806,,,,,,,
1778,1868,105.066002,30.431441,278.053802,,,,,,
1779,1869,115.0812,,278.101837,,,,,,
1780,1870,137.03041100000002,78.114403,,,,,,,
1781,1871,160.149598,20.11672,,,,,,,
1782,1872,115.0812,,,,,,,,
1783,1873,122.147995,,,,,,,,
1784,1874,108.014397,,,,,,,,
1785,1875,130.057205,30.09968,,,,,,,
1786,1876,81.1512,9.10832,,,,,,,
1787,1877,90.136795,80.044632,,,,,,,
1788,1878,75.113999,,,,,,,,
1789,1879,89.107195,,,,,,,,
1790,1880,70.199997,,,,,,,,
1791,1881,161.69399700000002,,,,,,,,
1792,1882,149.245197,,,,,,,,
1793,1883,100.151992,,,,,,,,
1794,1884,124.253998,,,,,,,,
1795,1885,122.147995,,,,,,,,
1796,1886,145.126801,,,,,,,,
1797,1887,170.11799599999998,,,,,,,,
1798,1888,110.1204,,,,,,,,
1799,1889,131.086808,,,,,,,,
1800,1890,57.1428,,,,,,,,
1801,1891,113.021995,,,,,,,,
1802,1892,104.972397,,,,,,,,
1803,1893,140.166,,,,,,,,
1804,1894,92.055603,,,,,,,,
1805,1895,120.3228,,,,,,,,
1806,1896,156.124801,,,,,,,,
1807,1897,119.199601,,,,,,,,
1808,1898,15.069598999999998,,,,,,,,
1809,1899,80.12159700000001,,,,,,,,
1810,1900,88.124405,4.13192,,,,,,,
1811,1901,14.04,25.032799,,,,,,,
1812,1902,160.149598,,,,,,,,
1813,1903,121.118401,,,,,,,,
1814,1904,133.145996,,,,,,,,
1815,1905,96.080399,,,,,,,,
1816,1906,162.39599300000003,,,,,,,,
1817,1907,113.864403,,,,,,,,
1818,1908,175.07879599999998,,,,,,,,
1819,1909,145.07998700000002,35.07608,,,,,,,
1820,1910,30.0924,,,,,,,,
1821,1911,115.034401,,,,,,,,
1822,1912,165.45983900000002,,,,,,,,
1823,1913,97.144325,,,,,,,,
1824,1914,118.154396,,,,,,,,
1825,1915,161.091842,22.13744,385.008668,,,,,,
1826,1916,176.772957,36.3428,293.188919,,,,,,
1827,1917,194.244949,,280.215942,,,,,,
1828,1918,127.152481,,,,,,,,
1829,1919,63.073917,10.133759,,,,,,,
1830,1920,48.004322,,,,,,,,
1831,1921,137.15519700000002,,,,,,,,
1832,1922,77.095199,,,,,,,,
1833,1923,98.0616,55.102322,,,,,,,
1834,1924,82.07472,25.06296,,,,,,,
1835,1925,75.129601,,,,,,,,
1836,1926,90.111839,,,,,,,,
1837,1927,15.02592,35.136398,,,,,,,
1838,1928,120.032631,30.09968,,,,,,,
1839,1929,40.01088,,,,,,,,
1840,1930,32.061119,,,,,,,,
1841,1931,30.095518,,,,,,,,
1842,1932,90.068153,55.132477,,,,,,,
1843,1933,71.766238,,,,,,,,
1844,1934,149.123535,,,,,,,,
1845,1935,101.119202,,,,,,,,
1846,1936,16.07424,,,,,,,,
1847,1937,118.06704,,,,,,,,
1848,1938,72.115685,,,,,,,,
1849,1939,69.189117,,,,,,,,
1850,1940,49.096318,35.106239,,,,,,,
1851,1941,68.053436,,,,,,,,
1852,1942,68.053436,,,,,,,,
1853,1943,63.991199,,,,,,,,
1854,1944,58.094402,80.104958,,,,,,,
1855,1945,13.104,,,103.034882,,,,,
1856,1947,90.06815300000001,,,,,,,,
1857,1948,10.22112,,,25.132641,,,,,
1858,1949,62.069275,,,,,,,,
1859,1950,173.103836,,,,,,,,
1860,1951,66.175194,,,,,,,,
1861,1952,102.080162,,0.144144,,,,,,
1862,1953,46.12608,,,,,,,,
1863,1954,118.372799,39.238163,,,,,,,
1864,1955,107.059677,40.142956,,,,,,,
1865,1956,105.006721,15.11016,,,,,,,
1866,1957,65.126884,10.194079,,,,,,,
1867,1958,123.308644,150.106322,0.96096,,,,,,
1868,1959,81.070076,128.692722,,,,,,,
1869,1960,95.13504,,,,,,,,
1870,1961,70.1064,,,,,,,,
1871,1962,140.038086,,,,,,,,
1872,1963,115.3151926094,,,,,,,,
1873,1964,50.057281,,,,,,,,
1874,1965,72.159362,65.145599,,,,,,,
1875,1966,65.12687700000001,,,,,,,,
1876,1967,55.080479,60.139042,,,,,,,
1877,1968,55.080479,,,,,,,,
1878,1969,20.04912,20.207199,,,,,,,
1879,1970,81.157445,,,,,,,,
1880,1971,110.160965,,,,,,,,
1881,1972,45.034077,40.142956,,,,,,,
1882,1973,40.09824,,,,,,,,
1883,1974,75.085915,64.240799,,,,,,,
1884,1975,99.503036,100.764565,,,,,,102.762401,
1885,1976,115.14048,30.129841,,,,,,95.244248,
1886,1980,13.06032,,,,,,,,
1887,1981,10.0464,,,,,,,,
1888,1982,45.208797,88.12751700000001,,,,,,,
1889,1983,151.132797,,,,,,,,
1890,1984,98.192642,,,,,,,,
1891,1985,97.056961,,,,,,,,
1892,1986,135.058548,,,,,,,,
1893,1987,98.0616,,,,,,,,
1894,1988,115.053116,,,,,,,,
1895,1989,164.49888499999997,,,,,,,,
1896,1990,121.99823,15.14032,,,,,,,
1897,1991,98.105286,,,,,,,,
1898,1992,145.716472,,,,,,,,
1899,1993,156.068634,,,,,,,,
1900,1994,55.124157,153.33344799999998,,,,,,,
1901,1995,84.127678,20.146879,,,,,,,
1902,1996,119.071679,,,,,,,,
1903,1997,175.244156,,,,,,,,
1904,1998,105.094078,,,,,,,,
1905,1999,100.070877,,,,,,,,
1906,2000,120.119995,27.17416,,,,,,,
1907,2001,39.18096,,,,,,,,
1908,2002,150.128141,20.17704,,,,,,,
1909,2003,104.919356,,,,,,,,
1910,2004,118.110718,,,,,,,,
1911,2005,135.058563,,,,,,,,
1912,2006,181.184631,,,,,,,,
1913,2007,123.133927,4.10176,,,,,,,
1914,2008,140.212814,,,,,,,,
1915,2009,112.0392,,,,,,,,
1916,2011,88.058876,,,,,,,,
1917,2012,116.014076,,,,,,,,
1918,2013,117.193443,40.112801,,,,,,,
1919,2014,124.182236,15.17048,,,,,,,
1920,2015,111.165598,15.11016,,,,,,,
1921,2016,93.125755,,,,,,,,
1922,2017,111.209274,13.08944,,,,,,,
1923,2018,87.054237,12.184641,,,,,,,
1924,2019,121.168319,,,,,,,,
1925,2020,67.136154,90.148239,,,,,,,
1926,2021,14.06496,100.101036,,,,,,,
1927,2022,40.054562,,,,,,,,
1928,2023,,36.161839,,,,,,,
1929,2024,75.260635,,,,,,,,
1930,2025,62.112957,10.163919,,,,,,,
1931,2026,56.085117,,,,,,,,
1932,2027,13.06032,33.175999,,,,,,,
1933,2028,55.124157,19.09128,,,,,,,
1934,2029,59.142723,,,,,,,,
1935,2030,53.11488,,,,,,,,
1936,2032,79.148155,,,,,,,,
1937,2033,65.03952100000001,30.039358,,,,,,,
1938,2034,103.084801,,,,,,,,
1939,2035,80.28384399999999,95.305603,,,,,,,
1940,2036,90.155517,21.081839,,,,,,,
1941,2037,74.124962,,,,,,,,
1942,2038,13.01664,25.093119,,,,,,,
1943,2039,21.053761,,,,,,,,
1944,2040,44.116802,15.14032,,,,,,,
1945,2041,40.666078,20.146879,,,,,,,
1946,2042,68.053436,,,,,,,,
1947,2044,27.037918,,,,,,,,
1948,2045,32.061119,,,,,,,,
1949,2046,116.014073,,,,,,,,
1950,2047,68.09712199999998,,,,,,,,
1951,2048,128.899673,10.133759,,,,,,,
1952,2049,138.11614999999998,,,,,,,,
1953,2050,144.14399799999998,27.807519,,,,,,,
1954,2051,119.159042,,,,,,,,
1955,2052,116.014076,,,,,,,,
1956,2053,164.10575899999998,,,,,,,,
1957,2054,60.016315000000006,45.149521,,,,,,,
1958,2055,74.037598,,,,,,,,
1959,2056,206.388,20.719919,,,,,,,
1960,2057,30.05184,,,,,,,,
1961,2058,51.06192,26.118561,,,,,,,
1962,2059,126.104164,,,,,,,,
1963,2060,100.027199,,,,,,,,
1964,2061,248.102394,,,,,,,,
1965,2062,125.798405,,,,,,,,
1966,2063,152.355835,,,,,,,,
1967,2064,135.18959,,,,,,,,
1968,2065,140.08175699999998,,,,,,,,
1969,2066,155.10768199999998,,,,,,,,
1970,2067,160.043518,,,,,,,,
1971,2068,154.10304200000002,46.20512,,,,,,,
1972,2069,85.132317,,,,,,,,
1973,2070,105.0504,60.139042,,,,,,,
1974,2071,16.07424,,,,,,,,
1975,2072,77.13887700000001,20.146879,,,,,,,
1976,2073,55.080479,20.17704,,,,,,,
1977,2074,61.152001000000006,,,,,,,,
1978,2075,13.06032,,,,,,,,
1979,2076,72.115678,,,,,,,,
1980,2077,83.996635,,,,,,,,
1981,2078,34.0704,,,,,,,,
1982,2079,77.051521,69.217202,,,,,,,
1983,2080,28.173599000000003,80.316086,,,,,,,
1984,2081,69.10176100000001,50.035442,,,,,,,
1985,2082,69.887993,75.128555,,,,,,,
1986,2083,79.41023200000001,,,,,,,,
1987,2084,13.0603199005,,,,,,,,
1988,2085,98.061592,10.22424,,,,,,,
1989,2086,110.073601,,,,,,,,
1990,2087,103.215836,,,,,,,,
1991,2088,100.070877,,,,,,,,
1992,2089,110.029922,11.12904,,,,,,,
1993,2090,105.0504,,,,,,,,
1994,2091,103.084801,,,,,,,,
1995,2092,187.168793,,,,,,,,
1996,2093,93.125755,15.17048,,,,,,,
1997,2094,85.175995,,,,,,,,
1998,2095,78.187203,,,,,,,,
1999,2096,42.107517,,,,,,,,
2000,2097,131.258398,34.291919,,,,,,,
2001,2098,90.155518,,,,,,,,
2002,2099,60.10368,,,,,,,,
2003,2100,85.088638,,,,,,,,
2004,2101,55.0368,19.09128,,,,,,,
2005,2102,79.978081,,,,,0.1372799999999999,,,
2006,2104,4.01856,,90.138054,40.069122,,78.078002,,,
2007,2105,,,97.008911,58.046562,,81.132492,,,
2008,2106,4.06224,,95.375282,113.231044,,68.434087,5.035472,,
2009,2107,9.08544,,93.165077,82.150638,,99.219122,8.49004,,
2010,2108,11.05104,,93.213127,92.570401,,63.04584499999999,1.053936,,
2011,2109,7.0324800000000005,,93.117027,43.244242,,73.170247,,,
2012,2110,3.10128,,93.165077,56.07888,,91.428487,0.234208,,
2013,2111,67.092476,,,,,13.075921,,,
2014,2112,33.065762,,,,,,,,
2015,2113,111.121925,,,,,,,,
2016,2114,45.121437,,,,,34.011124,,,
2017,2115,35.075039000000004,,,,,15.066482,,,
2018,2116,75.216965,,,,,,,,
2019,2117,20.04912,,,,,,,,
2020,2118,95.047676,,,,,,,,
2021,2119,84.215042,,,,,,,,
2022,2120,15.11328,,,,,65.0364,,,
2023,2121,80.152794,,,,,,,,
2024,2122,30.05184,,,,,,,,
2025,2123,115.184166,,,,,,,,
2026,2124,125.099514,,,,,,,,
2027,2125,98.105286,,,,,,,,
2028,2126,99.02256,,,,,,,,
2029,2127,126.497272,,,,,25.0536,,,
2030,2128,121.08095500000002,,,,,,,,
2031,2129,86.093284,,,,,,,,
2032,2130,127.065117,,,,,,,,
2033,2131,116.10144,,,,,,,,
2034,2132,25.072321,,,,,,,,
2035,2133,63.991199,,,,,50.072884,,,
2036,2134,100.114563,,,,,145.139283,,,
2037,2135,105.967674,,,,,30.064323,,,
2038,2136,25.072321,,,,,,,,
2039,2137,96.227035,72.23320000000001,,,,,,,
2040,2138,92.033761,69.217201,,,,,,,
2041,2139,105.0504,,,,,59.476566000000005,,,
2042,2140,50.057281,,,,,,,,
2043,2141,93.169438,,,,,,,,
2044,2142,20.00544,,,,,,,,
2045,2143,53.071198,,,,,,,,
2046,2144,54.032162,,,,,,,,
2047,2145,65.03952,,,,,,,,
2048,2146,84.127678,,,,,,,,
2049,2147,95.047676,,,,,,,,
2050,2148,85.088638,,,,,,,,
2051,2149,110.248314,,,,,,,,
2052,2150,100.376639,,,,,8.16816,,,
2053,2151,145.236007,,,,,,,,
2054,2152,130.122727,20.237359,,,,,,,
2055,2153,145.148636,10.133759,,,,,,,
2056,2154,110.117271,10.133759,,,,,,,
2057,2155,125.88575799999998,,,,,,,,
2058,2156,49.008961,,,,,,,,
2059,2157,121.124634,,,,,,,,
2060,2158,79.017128,,,,,,,,
2061,2159,112.257604,,,,,,,,
2062,2160,95.13504,,,,,,,,
2063,2161,64.122238,,,,,,,,
2064,2162,165.110398,,,,,,,,
2065,2163,75.042236,,,,,,,,
2066,2164,87.09792300000001,,,,,,,,
2067,2165,94.130394,10.07344,,,,,,,
2068,2166,152.13743499999998,,,,,,,,
2069,2167,102.12384,,,,,,,,
2070,2168,94.130394,50.125919,,,,,,,
2071,2169,110.073593,,,,,,,,
2072,2170,95.222397,,,,,,,,
2073,2171,100.332961,20.207199,,,,,,,
2074,2172,72.071999,55.072159,,,,,,,
2075,2173,113.218552,,,,,,,,
2076,2174,97.100639,55.192802,,,,,,,
2077,2175,102.036476,30.09968,,,,,,,
2078,2176,100.114563,55.16264,,,,,,,
2079,2177,100.070877,25.093119,,,,,,,
2080,2178,173.322236,30.129841,,,,,,,
