,key,Время замера,Температура
6914,1400,2019-06-22 20:54:52,1563.0
6915,1400,2019-06-22 20:59:45,1580.0
6916,1400,2019-06-22 21:03:13,1574.0
6917,1400,2019-06-22 21:05:40,1574.0
6918,1401,2019-06-22 21:23:07,1575.0
6919,1401,2019-06-22 21:23:46,1567.0
6920,1401,2019-06-22 21:29:00,1570.0
6921,1401,2019-06-22 21:34:44,1570.0
6922,1401,2019-06-22 21:47:26,1583.0
6923,1401,2019-06-22 21:57:02,1592.0
6924,1402,2019-06-22 22:08:19,1609.0
6925,1402,2019-06-22 22:16:22,1594.0
6926,1402,2019-06-22 22:20:09,1593.0
6927,1402,2019-06-22 22:24:44,1593.0
6928,1403,2019-06-22 22:49:56,1582.0
6929,1403,2019-06-22 22:59:45,1581.0
6930,1403,2019-06-22 23:18:58,1581.0
6931,1403,2019-06-22 23:19:33,1581.0
6932,1403,2019-06-22 23:29:48,1588.0
6933,1403,2019-06-22 23:35:24,1594.0
6934,1404,2019-06-22 23:55:59,1575.0
6935,1404,2019-06-23 00:04:21,1593.0
6936,1405,2019-06-23 00:37:48,1601.0
6937,1405,2019-06-23 00:51:01,1572.0
6938,1405,2019-06-23 01:02:39,1590.0
6939,1405,2019-06-23 01:12:36,1590.0
6940,1405,2019-06-23 01:15:07,1590.0
6941,1405,2019-06-23 01:16:08,1589.0
6942,1405,2019-06-23 01:16:48,1629.0
6943,1405,2019-06-23 01:17:35,1589.0
6944,1405,2019-06-23 01:19:42,1588.0
6945,1405,2019-06-23 01:20:23,1592.0
6946,1406,2019-06-23 01:27:34,1606.0
6947,1406,2019-06-23 01:44:04,1583.0
6948,1406,2019-06-23 01:49:04,1596.0
6949,1407,2019-06-23 02:14:56,1553.0
6950,1407,2019-06-23 02:23:00,1579.0
6951,1407,2019-06-23 02:32:56,1592.0
6952,1407,2019-06-23 02:35:57,1594.0
6953,1408,2019-06-23 02:54:33,1594.0
6954,1408,2019-06-23 03:15:54,1577.0
6955,1408,2019-06-23 03:27:03,1588.0
6956,1408,2019-06-23 03:30:13,1595.0
6957,1409,2019-06-23 03:45:20,1576.0
6958,1409,2019-06-23 04:02:59,1582.0
6959,1409,2019-06-23 04:15:20,1601.0
6960,1409,2019-06-23 04:20:24,1602.0
6961,1409,2019-06-23 04:22:32,1601.0
6962,1410,2019-06-23 05:01:30,1604.0
6963,1410,2019-06-23 05:16:29,1572.0
6964,1410,2019-06-23 05:32:14,1585.0
6965,1410,2019-06-23 05:39:56,1595.0
6966,1410,2019-06-23 05:42:37,1605.0
6967,1410,2019-06-23 05:43:50,1599.0
6968,1411,2019-06-23 06:13:49,1578.0
6969,1411,2019-06-23 06:33:02,1570.0
6970,1411,2019-06-23 06:43:15,1571.0
6971,1411,2019-06-23 06:46:29,1577.0
6972,1411,2019-06-23 06:48:24,1575.0
6973,1411,2019-06-23 06:51:22,1578.0
6974,1412,2019-06-23 06:59:26,1546.0
6975,1412,2019-06-23 07:18:27,1552.0
6976,1412,2019-06-23 07:24:33,1571.0
6977,1412,2019-06-23 07:29:30,1575.0
6978,1413,2019-06-23 07:47:11,1596.0
6979,1413,2019-06-23 07:59:22,1594.0
6980,1413,2019-06-23 08:09:25,1580.0
6981,1413,2019-06-23 08:15:20,1564.0
6982,1414,2019-06-23 08:24:18,1551.0
6983,1414,2019-06-23 08:36:10,1568.0
6984,1414,2019-06-23 08:42:00,1579.0
6985,1415,2019-06-23 09:07:45,1556.0
6986,1415,2019-06-23 09:14:20,1581.0
6987,1416,2019-06-23 09:27:11,1573.0
6988,1416,2019-06-23 09:39:07,1580.0
6989,1417,2019-06-23 10:13:50,1559.0
6990,1417,2019-06-23 10:21:24,1570.0
6991,1417,2019-06-23 10:26:28,1575.0
6992,1418,2019-06-23 10:43:15,1561.0
6993,1418,2019-06-23 10:49:38,1567.0
6994,1418,2019-06-23 10:56:13,1576.0
6995,1419,2019-06-23 11:09:32,1549.0
6996,1419,2019-06-23 11:10:09,1542.0
6997,1419,2019-06-23 11:26:36,1588.0
6998,1419,2019-06-23 11:33:19,1623.0
6999,1419,2019-06-23 11:33:50,1619.0
7000,1419,2019-06-23 11:39:08,1620.0
7001,1420,2019-06-23 11:52:49,1576.0
7002,1420,2019-06-23 11:53:16,1541.0
7003,1420,2019-06-23 12:06:00,1580.0
7004,1420,2019-06-23 12:13:44,1599.0
7005,1421,2019-06-23 12:29:54,1570.0
7006,1421,2019-06-23 12:36:32,1594.0
7007,1421,2019-06-23 12:42:01,1595.0
7008,1421,2019-06-23 12:45:58,1589.0
7009,1421,2019-06-23 12:50:08,1589.0
7010,1421,2019-06-23 12:50:39,1591.0
7011,1422,2019-06-23 13:22:42,1572.0
7012,1422,2019-06-23 13:38:10,1587.0
7013,1422,2019-06-23 13:44:50,1604.0
7014,1423,2019-06-23 13:54:51,1567.0
7015,1423,2019-06-23 14:05:56,1595.0
7016,1423,2019-06-23 14:11:31,1595.0
7017,1424,2019-06-23 14:22:45,1592.0
7018,1424,2019-06-23 14:30:55,1612.0
7019,1425,2019-06-23 14:40:37,1595.0
7020,1425,2019-06-23 14:48:02,1599.0
7021,1425,2019-06-23 14:51:38,1598.0
7022,1426,2019-06-23 15:23:13,1609.0
7023,1426,2019-06-23 15:34:22,1602.0
7024,1426,2019-06-23 15:43:35,1597.0
7025,1426,2019-06-23 15:49:02,1599.0
7026,1426,2019-06-23 16:02:13,1590.0
7027,1426,2019-06-23 16:07:43,1593.0
7028,1426,2019-06-23 16:14:48,1594.0
7029,1427,2019-06-23 16:22:42,1596.0
7030,1427,2019-06-23 16:36:16,1595.0
7031,1427,2019-06-23 16:41:01,1595.0
7032,1428,2019-06-23 17:04:40,1584.0
7033,1428,2019-06-23 17:19:59,1577.0
7034,1428,2019-06-23 17:29:26,1594.0
7035,1428,2019-06-23 17:33:13,1598.0
7036,1429,2019-06-23 18:26:36,1598.0
7037,1429,2019-06-23 18:52:24,1586.0
7038,1429,2019-06-23 19:03:30,1584.0
7039,1429,2019-06-23 19:06:41,1593.0
7040,1430,2019-06-23 19:16:27,1613.0
7041,1430,2019-06-23 19:32:49,1596.0
7042,1430,2019-06-23 19:49:57,1588.0
7043,1431,2019-06-23 20:12:19,1611.0
7044,1431,2019-06-23 20:16:10,1592.0
7045,1431,2019-06-23 20:46:12,1586.0
7046,1431,2019-06-23 20:51:19,1593.0
7047,1431,2019-06-23 21:00:11,1593.0
7048,1432,2019-06-23 21:08:38,1553.0
7049,1432,2019-06-23 21:09:19,1552.0
7050,1432,2019-06-23 21:26:38,1574.0
7051,1432,2019-06-23 21:31:04,1589.0
7052,1433,2019-06-23 21:45:52,1613.0
7053,1433,2019-06-23 21:51:32,1584.0
7054,1433,2019-06-23 22:04:42,1591.0
7055,1433,2019-06-23 22:18:47,1594.0
7056,1433,2019-06-23 22:24:04,1594.0
7057,1434,2019-06-23 22:49:54,1580.0
7058,1434,2019-06-23 23:04:36,1575.0
7059,1434,2019-06-23 23:15:23,1578.0
7060,1434,2019-06-23 23:22:42,1578.0
7061,1434,2019-06-23 23:23:03,1588.0
7062,1434,2019-06-23 23:26:29,1594.0
7063,1435,2019-06-24 00:28:04,1583.0
7064,1435,2019-06-24 00:39:09,1585.0
7065,1435,2019-06-24 00:55:31,1606.0
7066,1435,2019-06-24 01:04:33,1605.0
7067,1435,2019-06-24 01:10:50,1611.0
7068,1436,2019-06-24 01:40:42,1612.0
7069,1436,2019-06-24 01:57:11,1574.0
7070,1436,2019-06-24 02:06:39,1591.0
7071,1436,2019-06-24 02:09:18,1597.0
7072,1438,2019-06-24 02:35:02,1589.0
7073,1438,2019-06-24 03:02:33,1589.0
7074,1438,2019-06-24 03:03:17,1563.0
7075,1438,2019-06-24 03:12:22,1587.0
7076,1438,2019-06-24 03:17:54,1599.0
7077,1438,2019-06-24 03:22:17,1604.0
7078,1438,2019-06-24 03:25:15,1602.0
7079,1439,2019-06-24 03:40:15,1606.0
7080,1439,2019-06-24 03:51:58,1583.0
7081,1439,2019-06-24 04:03:54,1611.0
7082,1439,2019-06-24 04:10:20,1617.0
7083,1439,2019-06-24 04:18:28,1622.0
7084,1439,2019-06-24 04:22:42,1615.0
7085,1440,2019-06-24 04:36:26,1595.0
7086,1440,2019-06-24 04:46:08,1592.0
7087,1440,2019-06-24 04:52:02,1596.0
7088,1441,2019-06-24 05:07:12,1628.0
7089,1441,2019-06-24 05:18:07,1585.0
7090,1441,2019-06-24 05:33:54,1593.0
7091,1442,2019-06-24 05:42:54,1600.0
7092,1442,2019-06-24 05:50:21,1592.0
7093,1442,2019-06-24 06:02:17,1589.0
7094,1442,2019-06-24 06:07:51,1589.0
7095,1442,2019-06-24 06:08:06,1595.0
7096,1442,2019-06-24 06:08:56,1594.0
7097,1443,2019-06-24 06:20:40,1620.0
7098,1443,2019-06-24 06:28:28,1597.0
7099,1443,2019-06-24 06:39:16,1598.0
7100,1443,2019-06-24 06:46:00,1604.0
7101,1443,2019-06-24 06:48:59,1608.0
7102,1444,2019-06-24 07:19:57,1583.0
7103,1444,2019-06-24 07:20:44,1583.0
7104,1444,2019-06-24 07:32:43,1583.0
7105,1444,2019-06-24 07:33:02,1583.0
7106,1444,2019-06-24 07:43:20,1589.0
7107,1445,2019-06-24 08:01:11,1611.0
7108,1445,2019-06-24 08:10:45,1602.0
7109,1445,2019-06-24 08:24:31,1618.0
7110,1445,2019-06-24 08:38:05,1619.0
7111,1446,2019-06-24 08:49:54,1633.0
7112,1446,2019-06-24 08:55:54,1633.0
7113,1446,2019-06-24 08:56:09,1604.0
7114,1446,2019-06-24 09:12:17,1591.0
7115,1446,2019-06-24 09:25:02,1593.0
7116,1446,2019-06-24 09:38:49,1590.0
7117,1446,2019-06-24 09:43:34,1596.0
7118,1447,2019-06-24 10:32:46,1634.0
7119,1447,2019-06-24 10:40:31,1609.0
7120,1447,2019-06-24 10:57:46,1591.0
7121,1447,2019-06-24 11:10:52,1597.0
7122,1447,2019-06-24 11:16:59,1595.0
7123,1448,2019-06-24 11:48:41,1605.0
7124,1448,2019-06-24 12:05:17,1586.0
7125,1448,2019-06-24 12:28:49,1588.0
7126,1448,2019-06-24 12:33:45,1595.0
7127,1449,2019-06-24 12:40:26,1627.0
7128,1449,2019-06-24 12:46:59,1612.0
7129,1449,2019-06-24 12:58:02,1607.0
7130,1449,2019-06-24 12:58:39,1606.0
7131,1449,2019-06-24 13:05:01,1594.0
7132,1450,2019-06-24 14:39:38,1613.0
7133,1450,2019-06-24 14:54:44,1591.0
7134,1450,2019-06-24 15:09:05,1590.0
7135,1451,2019-06-24 15:28:15,1610.0
7136,1451,2019-06-24 15:53:18,1580.0
7137,1451,2019-06-24 16:04:51,1593.0
7138,1451,2019-06-24 16:18:04,1597.0
7139,1452,2019-06-24 16:31:12,1614.0
7140,1452,2019-06-24 16:37:07,1604.0
7141,1452,2019-06-24 16:51:23,1601.0
7142,1452,2019-06-24 17:01:12,1594.0
7143,1453,2019-06-24 19:33:00,1583.0
7144,1453,2019-06-24 19:46:13,1585.0
7145,1453,2019-06-24 20:00:24,1582.0
7146,1453,2019-06-24 20:03:38,1587.0
7147,1453,2019-06-24 20:05:47,1590.0
7148,1454,2019-06-24 20:21:33,1621.0
7149,1454,2019-06-24 20:29:28,1595.0
7150,1454,2019-06-24 20:42:56,1592.0
7151,1454,2019-06-24 20:53:42,1597.0
7152,1454,2019-06-24 20:58:45,1593.0
7153,1454,2019-06-24 21:01:33,1594.0
7154,1455,2019-06-24 21:11:38,1601.0
7155,1455,2019-06-24 21:18:49,1580.0
7156,1455,2019-06-24 21:29:51,1589.0
7157,1455,2019-06-24 21:32:55,1598.0
7158,1456,2019-06-24 21:49:04,1572.0
7159,1456,2019-06-24 21:59:44,1571.0
7160,1456,2019-06-24 22:14:31,1588.0
7161,1457,2019-06-24 22:45:36,1630.0
7162,1457,2019-06-24 22:46:30,1617.0
7163,1457,2019-06-24 22:54:14,1608.0
7164,1457,2019-06-24 23:06:26,1598.0
7165,1457,2019-06-24 23:12:06,1594.0
7166,1458,2019-06-25 00:43:13,1594.0
7167,1458,2019-06-25 00:43:30,1612.0
7168,1458,2019-06-25 00:56:10,1611.0
7169,1458,2019-06-25 01:02:17,1615.0
7170,1459,2019-06-25 01:49:58,1583.0
7171,1459,2019-06-25 02:05:35,1584.0
7172,1459,2019-06-25 02:13:13,1587.0
7173,1459,2019-06-25 02:23:16,1592.0
7174,1460,2019-06-25 03:06:58,1635.0
7175,1460,2019-06-25 03:22:10,1601.0
7176,1460,2019-06-25 03:40:23,1631.0
7177,1460,2019-06-25 03:40:57,1630.0
7178,1460,2019-06-25 03:49:58,1626.0
7179,1460,2019-06-25 03:57:26,1621.0
7180,1460,2019-06-25 04:00:21,1621.0
7181,1461,2019-06-25 04:13:50,1552.0
7182,1461,2019-06-25 04:20:26,1554.0
7183,1461,2019-06-25 04:25:38,1566.0
7184,1461,2019-06-25 04:29:30,1576.0
7185,1461,2019-06-25 04:32:47,1581.0
7186,1462,2019-06-25 04:46:38,1597.0
7187,1462,2019-06-25 04:55:47,1590.0
7188,1462,2019-06-25 04:59:13,1595.0
7189,1462,2019-06-25 05:02:36,1601.0
7190,1463,2019-06-25 05:15:33,1576.0
7191,1463,2019-06-25 05:23:44,1578.0
7192,1463,2019-06-25 05:31:45,1593.0
7193,1463,2019-06-25 05:36:33,1600.0
7194,1463,2019-06-25 05:40:57,1601.0
7195,1464,2019-06-25 05:56:59,1567.0
7196,1464,2019-06-25 06:03:52,1575.0
7197,1464,2019-06-25 06:15:10,1587.0
7198,1464,2019-06-25 06:24:04,1599.0
7199,1464,2019-06-25 06:25:53,1602.0
7200,1464,2019-06-25 06:35:42,1585.0
7201,1465,2019-06-25 06:57:56,1550.0
7202,1465,2019-06-25 07:03:43,1559.0
7203,1465,2019-06-25 07:13:48,1584.0
7204,1465,2019-06-25 07:18:06,1582.0
7205,1465,2019-06-25 07:21:34,1585.0
7206,1466,2019-06-25 07:42:06,1590.0
7207,1466,2019-06-25 07:56:06,1577.0
7208,1466,2019-06-25 08:10:48,1600.0
7209,1466,2019-06-25 08:17:31,1603.0
7210,1467,2019-06-25 08:25:52,1570.0
7211,1467,2019-06-25 08:42:58,1592.0
7212,1467,2019-06-25 08:51:02,1609.0
7213,1467,2019-06-25 08:58:08,1613.0
7214,1467,2019-06-25 09:02:00,1603.0
7215,1468,2019-06-25 09:14:40,1616.0
7216,1468,2019-06-25 09:15:23,1616.0
7217,1468,2019-06-25 09:22:48,1603.0
7218,1468,2019-06-25 09:30:12,1611.0
7219,1468,2019-06-25 09:33:57,1602.0
7220,1468,2019-06-25 09:38:18,1599.0
7221,1469,2019-06-25 09:45:14,1584.0
7222,1469,2019-06-25 10:00:54,1604.0
7223,1469,2019-06-25 10:07:57,1612.0
7224,1469,2019-06-25 10:13:47,1605.0
7225,1469,2019-06-25 10:17:19,1602.0
7226,1470,2019-06-25 12:13:04,1635.0
7227,1470,2019-06-25 12:20:15,1600.0
7228,1470,2019-06-25 12:33:40,1600.0
7229,1470,2019-06-25 12:33:59,1600.0
7230,1470,2019-06-25 12:34:53,1616.0
7231,1470,2019-06-25 12:54:57,1615.0
7232,1470,2019-06-25 13:05:20,1615.0
7233,1470,2019-06-25 13:05:31,1610.0
7234,1470,2019-06-25 13:18:22,1649.0
7235,1470,2019-06-25 13:19:42,1627.0
7236,1470,2019-06-25 13:29:35,1622.0
7237,1471,2019-06-25 13:41:21,1592.0
7238,1471,2019-06-25 13:45:55,1591.0
7239,1471,2019-06-25 13:54:38,1585.0
7240,1471,2019-06-25 13:59:23,1591.0
7241,1472,2019-06-25 14:19:13,1573.0
7242,1472,2019-06-25 14:30:45,1588.0
7243,1472,2019-06-25 14:35:42,1592.0
7244,1473,2019-06-25 14:43:54,1547.0
7245,1473,2019-06-25 14:56:09,1598.0
7246,1473,2019-06-25 15:01:25,1593.0
7247,1474,2019-06-25 15:25:39,1597.0
7248,1474,2019-06-25 15:41:48,1580.0
7249,1474,2019-06-25 15:47:36,1591.0
7250,1474,2019-06-25 15:53:37,1593.0
7251,1475,2019-06-25 16:09:09,1606.0
7252,1475,2019-06-25 16:18:52,1594.0
7253,1475,2019-06-25 16:34:11,1588.0
7254,1475,2019-06-25 16:44:25,1591.0
7255,1475,2019-06-25 16:49:47,1594.0
7256,1476,2019-06-25 17:00:25,1593.0
7257,1476,2019-06-25 17:07:29,1588.0
7258,1476,2019-06-25 17:14:18,1593.0
7259,1476,2019-06-25 17:19:22,1611.0
7260,1476,2019-06-25 17:20:01,1611.0
7261,1477,2019-06-25 17:28:03,1641.0
7262,1477,2019-06-25 17:29:22,1634.0
7263,1477,2019-06-25 17:50:38,1610.0
7264,1477,2019-06-25 17:56:34,1617.0
7265,1478,2019-06-25 18:07:38,1612.0
7266,1478,2019-06-25 18:16:36,1592.0
7267,1478,2019-06-25 18:30:17,1595.0
7268,1478,2019-06-25 18:42:32,1592.0
7269,1478,2019-06-25 18:45:06,1597.0
7270,1478,2019-06-25 18:51:48,1597.0
7271,1479,2019-06-25 18:59:32,1602.0
7272,1479,2019-06-25 19:06:39,1605.0
7273,1479,2019-06-25 19:13:56,1600.0
7274,1479,2019-06-25 19:17:59,1595.0
7275,1479,2019-06-25 19:22:03,1596.0
7276,1480,2019-06-25 19:30:33,1567.0
7277,1480,2019-06-25 19:44:42,1591.0
7278,1480,2019-06-25 19:47:07,1597.0
7279,1481,2019-06-25 19:55:57,1613.0
7280,1481,2019-06-25 20:11:28,1599.0
7281,1481,2019-06-25 20:24:23,1597.0
7282,1481,2019-06-25 20:34:55,1595.0
7283,1481,2019-06-25 20:38:35,1591.0
7284,1482,2019-06-25 20:53:26,1591.0
7285,1482,2019-06-25 21:05:15,1585.0
7286,1482,2019-06-25 21:20:31,1597.0
7287,1482,2019-06-25 21:30:55,1593.0
7288,1482,2019-06-25 21:40:49,1588.0
7289,1482,2019-06-25 21:43:10,1589.0
7290,1483,2019-06-25 21:51:39,1580.0
7291,1483,2019-06-25 22:00:04,1580.0
7292,1483,2019-06-25 22:00:11,1580.0
7293,1483,2019-06-25 22:00:31,1589.0
7294,1483,2019-06-25 22:20:52,1594.0
7295,1483,2019-06-25 22:31:18,1582.0
7296,1483,2019-06-25 22:34:30,1588.0
7297,1484,2019-06-25 22:43:40,1557.0
7298,1484,2019-06-25 22:56:45,1583.0
7299,1484,2019-06-25 23:04:40,1586.0
7300,1485,2019-06-25 23:19:34,1555.0
7301,1485,2019-06-25 23:26:27,1566.0
7302,1485,2019-06-25 23:32:02,1579.0
7303,1485,2019-06-25 23:36:03,1588.0
7304,1486,2019-06-25 23:55:22,1572.0
7305,1486,2019-06-26 00:03:34,1585.0
7306,1486,2019-06-26 00:08:54,1592.0
7307,1486,2019-06-26 00:09:27,1593.0
7308,1486,2019-06-26 00:12:10,1591.0
7309,1486,2019-06-26 00:13:32,1592.0
7310,1486,2019-06-26 00:15:05,1589.0
7311,1487,2019-06-26 00:24:26,1613.0
7312,1487,2019-06-26 00:32:15,1581.0
7313,1487,2019-06-26 00:37:06,1586.0
7314,1488,2019-06-26 00:59:33,1585.0
7315,1488,2019-06-26 01:08:41,1588.0
7316,1488,2019-06-26 01:14:56,1589.0
7317,1488,2019-06-26 01:22:08,1594.0
7318,1488,2019-06-26 01:25:31,1591.0
7319,1489,2019-06-26 01:44:53,1596.0
7320,1489,2019-06-26 01:58:20,1596.0
7321,1489,2019-06-26 02:04:04,1583.0
7322,1489,2019-06-26 02:18:56,1589.0
7323,1489,2019-06-26 02:27:15,1589.0
7324,1490,2019-06-26 02:45:35,1606.0
7325,1490,2019-06-26 03:02:43,1595.0
7326,1490,2019-06-26 03:16:01,1596.0
7327,1491,2019-06-26 03:54:41,1585.0
7328,1491,2019-06-26 04:07:20,1589.0
7329,1491,2019-06-26 04:13:36,1593.0
7330,1492,2019-06-26 05:21:32,1606.0
7331,1492,2019-06-26 05:42:12,1589.0
7332,1492,2019-06-26 06:01:17,1600.0
7333,1492,2019-06-26 06:01:28,1593.0
7334,1492,2019-06-26 06:11:24,1603.0
7335,1492,2019-06-26 06:17:43,1603.0
7336,1492,2019-06-26 06:17:48,1603.0
7337,1492,2019-06-26 06:18:06,1626.0
7338,1492,2019-06-26 06:18:43,1625.0
7339,1492,2019-06-26 06:24:24,1617.0
7340,1492,2019-06-26 06:26:25,1623.0
7341,1493,2019-06-26 05:52:05,1592.0
7342,1493,2019-06-26 05:58:43,1600.0
7343,1493,2019-06-26 06:37:11,1584.0
7344,1493,2019-06-26 06:44:05,1590.0
7345,1493,2019-06-26 06:47:47,1590.0
7346,1494,2019-06-26 07:06:37,1573.0
7347,1494,2019-06-26 07:07:19,1570.0
7348,1494,2019-06-26 07:17:49,1583.0
7349,1494,2019-06-26 07:22:16,1595.0
7350,1494,2019-06-26 07:25:20,1590.0
7351,1495,2019-06-26 07:36:20,1578.0
7352,1495,2019-06-26 07:43:42,1586.0
7353,1495,2019-06-26 07:49:59,1592.0
7354,1495,2019-06-26 07:55:44,1596.0
7355,1495,2019-06-26 07:57:52,1594.0
7356,1496,2019-06-26 08:10:59,1577.0
7357,1496,2019-06-26 08:22:39,1601.0
7358,1496,2019-06-26 08:24:26,1597.0
7359,1497,2019-06-26 08:32:52,1555.0
7360,1497,2019-06-26 08:42:45,1586.0
7361,1497,2019-06-26 08:51:02,1589.0
7362,1497,2019-06-26 08:54:38,1589.0
7363,1497,2019-06-26 09:00:55,1590.0
7364,1497,2019-06-26 09:03:10,1590.0
7365,1498,2019-06-26 09:18:40,1561.0
7366,1498,2019-06-26 09:31:09,1589.0
7367,1498,2019-06-26 09:35:17,1596.0
7368,1499,2019-06-26 09:45:51,1560.0
7369,1499,2019-06-26 09:47:11,1563.0
7370,1499,2019-06-26 09:54:27,1561.0
7371,1499,2019-06-26 10:00:18,1571.0
7372,1499,2019-06-26 10:07:23,1587.0
7373,1499,2019-06-26 10:12:35,1593.0
7374,1499,2019-06-26 10:13:06,1596.0
7375,1500,2019-06-26 10:24:21,1596.0
7376,1500,2019-06-26 10:24:50,1552.0
7377,1500,2019-06-26 10:40:10,1571.0
7378,1500,2019-06-26 10:51:42,1594.0
7379,1500,2019-06-26 11:06:17,1587.0
7380,1500,2019-06-26 11:11:16,1597.0
7381,1501,2019-06-26 11:30:37,1578.0
7382,1501,2019-06-26 11:40:49,1574.0
7383,1501,2019-06-26 11:49:43,1595.0
7384,1502,2019-06-26 11:58:26,1556.0
7385,1502,2019-06-26 12:11:07,1576.0
7386,1502,2019-06-26 12:20:16,1601.0
7387,1502,2019-06-26 12:26:03,1601.0
7388,1503,2019-06-26 12:37:20,1525.0
7389,1503,2019-06-26 12:50:52,1525.0
7390,1503,2019-06-26 12:51:10,1555.0
7391,1503,2019-06-26 12:58:34,1567.0
7392,1503,2019-06-26 12:59:08,1568.0
7393,1503,2019-06-26 13:02:25,1580.0
7394,1504,2019-06-26 13:14:32,1545.0
7395,1504,2019-06-26 13:25:46,1545.0
7396,1504,2019-06-26 13:26:10,1550.0
7397,1504,2019-06-26 13:32:55,1568.0
7398,1505,2019-06-26 14:08:27,1640.0
7399,1505,2019-06-26 14:10:17,1640.0
7400,1505,2019-06-26 14:10:34,1635.0
7401,1505,2019-06-26 14:14:06,1635.0
7402,1505,2019-06-26 14:14:29,1629.0
7403,1506,2019-06-26 15:15:25,1572.0
7404,1506,2019-06-26 15:25:17,1570.0
7405,1506,2019-06-26 15:35:49,1564.0
7406,1506,2019-06-26 15:38:23,1564.0
7407,1506,2019-06-26 15:38:42,1568.0
7408,1507,2019-06-26 15:50:54,1592.0
7409,1507,2019-06-26 15:55:15,1582.0
7410,1507,2019-06-26 16:01:50,1577.0
7411,1507,2019-06-26 16:09:14,1573.0
7412,1507,2019-06-26 16:11:45,1576.0
7413,1507,2019-06-26 16:13:24,1579.0
7414,1507,2019-06-26 16:15:30,1581.0
7415,1508,2019-06-26 16:39:18,1563.0
7416,1508,2019-06-26 16:46:06,1564.0
7417,1508,2019-06-26 16:48:42,1567.0
7418,1508,2019-06-26 16:50:51,1570.0
7419,1509,2019-06-26 17:01:19,1573.0
7420,1509,2019-06-26 17:08:59,1575.0
7421,1509,2019-06-26 17:13:52,1571.0
7422,1509,2019-06-26 17:18:15,1570.0
7423,1509,2019-06-26 17:20:15,1574.0
7424,1510,2019-06-26 17:41:56,1574.0
7425,1510,2019-06-26 17:42:15,1552.0
7426,1510,2019-06-26 17:49:43,1552.0
7427,1510,2019-06-26 17:53:56,1564.0
7428,1510,2019-06-26 17:59:03,1570.0
7429,1511,2019-06-26 18:38:14,1559.0
7430,1511,2019-06-26 18:47:46,1570.0
7431,1511,2019-06-26 18:51:23,1575.0
7432,1511,2019-06-26 18:53:42,1575.0
7433,1511,2019-06-26 18:54:26,1577.0
7434,1511,2019-06-26 18:56:04,1577.0
7435,1512,2019-06-26 19:19:17,1568.0
7436,1512,2019-06-26 19:28:17,1570.0
7437,1512,2019-06-26 19:36:28,1573.0
7438,1512,2019-06-26 19:44:15,1585.0
7439,1512,2019-06-26 19:47:57,1589.0
7440,1512,2019-06-26 19:50:20,1593.0
7441,1513,2019-06-26 20:02:20,1553.0
7442,1513,2019-06-26 20:15:25,1568.0
7443,1513,2019-06-26 20:26:04,1566.0
7444,1513,2019-06-26 20:28:25,1568.0
7445,1513,2019-06-26 20:30:25,1574.0
7446,1513,2019-06-26 21:32:22,1560.0
7447,1513,2019-06-26 21:42:10,1589.0
7448,1513,2019-06-26 21:46:39,1591.0
7449,1513,2019-06-26 21:49:40,1599.0
7450,1513,2019-06-26 22:33:00,1567.0
7451,1513,2019-06-26 22:40:25,1594.0
7452,1513,2019-06-26 22:50:59,1594.0
7453,1513,2019-06-26 22:51:39,1577.0
7454,1513,2019-06-26 22:59:55,1570.0
7455,1513,2019-06-26 23:04:10,1572.0
7456,1513,2019-06-26 23:04:54,1574.0
7457,1514,2019-06-26 20:47:22,1640.0
7458,1514,2019-06-26 20:48:01,1636.0
7459,1514,2019-06-26 20:49:51,1636.0
7460,1514,2019-06-26 20:50:10,1623.0
7461,1514,2019-06-26 20:57:12,1617.0
7462,1514,2019-06-26 21:09:13,1605.0
7463,1514,2019-06-26 21:17:49,1605.0
7464,1515,2019-06-26 22:55:18,1595.0
7465,1515,2019-06-26 23:16:32,1579.0
7466,1515,2019-06-26 23:24:46,1594.0
7467,1515,2019-06-26 23:32:43,1605.0
7468,1515,2019-06-26 23:57:24,1592.0
7469,1515,2019-06-27 00:02:56,1602.0
7470,1515,2019-06-27 00:07:14,1608.0
7471,1515,2019-06-27 00:08:48,1612.0
7472,1516,2019-06-26 23:40:56,1591.0
7473,1516,2019-06-26 23:49:16,1591.0
7474,1516,2019-06-27 00:22:34,1547.0
7475,1516,2019-06-27 00:33:33,1568.0
7476,1516,2019-06-27 00:37:20,1568.0
7477,1516,2019-06-27 00:37:32,1577.0
7478,1516,2019-06-27 00:41:52,1587.0
7479,1516,2019-06-27 00:43:58,1590.0
7480,1517,2019-06-27 00:59:06,1578.0
7481,1517,2019-06-27 01:06:44,1584.0
7482,1517,2019-06-27 01:12:43,1584.0
7483,1517,2019-06-27 01:12:50,1584.0
7484,1517,2019-06-27 01:13:03,1597.0
7485,1517,2019-06-27 01:17:48,1601.0
7486,1517,2019-06-27 01:19:25,1601.0
7487,1517,2019-06-27 01:19:43,1604.0
7488,1518,2019-06-27 01:35:53,1615.0
7489,1518,2019-06-27 01:43:40,1592.0
7490,1518,2019-06-27 01:50:33,1600.0
7491,1518,2019-06-27 01:53:34,1600.0
7492,1519,2019-06-27 02:06:48,1535.0
7493,1519,2019-06-27 02:27:50,1575.0
7494,1519,2019-06-27 02:33:44,1590.0
7495,1520,2019-06-27 02:49:43,1598.0
